ano censo,nome do municipio,nome da escola,dependência administrativa,categoria escola privada,localização,situação de funcionamento,internet,internet para alunos,computador,qt computador,computador portatil,qt computador portatil,tablet,qt tablet,contrato de prestação de serviço,termo de cooperação técnica e financeira,tipo de atendimento escolarização,Atendimento Educacional Especializado (AEE),Mediação Presencial,Mediação Semipresencial,Mediação EAD,Turno Diurno,Turno Noturno,Ensino Médio,Educação Profissional,Educação Profissional Técnica,Feminino,Masculino,Raça não Declarada,Branca,Preta,Parda,Amarela,Indígena
2023,Abaré,COLEGIO ESTADUAL INDIGENA SANTO ANTONIO DO PAMBU,estadual,,rural,ativa,Sim,Não,Não,0.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,40.0,29.0,0.0,0.0,0.0,2.0,0.0,67.0
2023,Dias d'Ávila,CENTRO DE ENSINO EDUCAR,privada,particular,urbana,ativa,Sim,Sim,Sim,20.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,381.0,302.0,0.0,677.0,0.0,6.0,0.0,0.0
2023,Vitória da Conquista,COLEGIO EST DO CAMPO DA CABECEIRA DA JIBOIA DIST CABECEIRA DA JIBOIA,estadual,,rural,ativa,Sim,Sim,Não,0.0,Não,0.0,Sim,8.0,,,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,103.0,139.0,12.0,9.0,12.0,209.0,0.0,0.0
2023,Jitaúna,COLEGIO ESTADUAL GILDA RAMOS DOS SANTOS,estadual,,urbana,ativa,Sim,Sim,Sim,17.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,318.0,335.0,71.0,30.0,308.0,243.0,0.0,1.0
2023,Valença,CETEN ADMINISTRACAO DE CURSOS E SERVICOS LTDA,privada,particular,urbana,ativa,Sim,Sim,Não,0.0,Sim,2.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,17.0,29.0,12.0,11.0,1.0,22.0,0.0,0.0
2023,Vitória da Conquista,COLEGIO DINAMICO,privada,particular,urbana,ativa,Sim,Sim,Sim,5.0,Sim,5.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,400.0,366.0,290.0,169.0,14.0,289.0,4.0,0.0
2023,Salvador,CURSO E COLEGIO FORTUNATO,privada,particular,urbana,ativa,Sim,Sim,Sim,15.0,Sim,10.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,334.0,308.0,409.0,67.0,22.0,142.0,1.0,1.0
2023,Jequié,CENTRO REGIONAL DE ENSINO MEDIO COM INTERMEDIACAO TECNOLOGICA MEDIO RIO DE CONTAS,estadual,,urbana,ativa,Sim,Não,Sim,1.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,183.0,186.0,169.0,12.0,12.0,176.0,0.0,0.0
2023,Alcobaça,COLEGIO ESTADUAL EUNICE JERONIMO DE OLIVEIRA DISTRITO SAO JOSE DE ALCOBACA,estadual,,rural,ativa,Não,Não,Não,0.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,147.0,137.0,11.0,12.0,100.0,159.0,1.0,1.0
2023,Encruzilhada,COLEGIO ESTADUAL DO CAMPO NANCY DE CASTRO ESTEVES,estadual,,rural,ativa,Sim,Sim,Não,0.0,Sim,3.0,Sim,13.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,160.0,156.0,43.0,22.0,15.0,235.0,0.0,1.0
2023,Alagoinhas,CENTRO TECNOLOGICO DE APRENDIZAGEM SRA SANTANA - CETASS,privada,particular,urbana,ativa,Sim,Sim,Sim,11.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,581.0,178.0,259.0,36.0,90.0,371.0,2.0,1.0
2023,Irecê,CENTRO REGIONAL DE ENSINO MEDIO COM INTERMEDIACAO TECNOLOGICA CEMIT DE IRECE,estadual,,urbana,ativa,Sim,Não,Sim,1.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,619.0,644.0,247.0,21.0,15.0,978.0,1.0,1.0
2023,Salvador,COLEGIO AUGUSTO COMTE,privada,particular,urbana,ativa,Sim,Sim,Sim,3.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,452.0,464.0,443.0,208.0,34.0,229.0,2.0,0.0
2023,Salvador,DP - TREINAMENTO E SERVICOS EDUCACIONAIS EIRELI,privada,particular,urbana,ativa,Sim,Sim,Não,0.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,249.0,237.0,310.0,87.0,9.0,79.0,1.0,0.0
2023,Salvador,CENTRO EDUCACIONAL HILDEBERTO CARDOSO,privada,particular,urbana,ativa,Sim,Sim,Sim,23.0,Sim,1.0,Sim,15.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,50.0,47.0,46.0,3.0,11.0,36.0,1.0,0.0
2023,Andaraí,COLEGIO ESTADUAL PROFESSORA CARMENILZA DE ARAUJO LIMA DE MATOS DISTRITO UBIRAITA,estadual,,rural,ativa,Não,Não,Não,0.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,56.0,56.0,41.0,1.0,4.0,66.0,0.0,0.0
2023,Simões Filho,COLEGIO POSITIVO CONSTRUTIVO E CRIATIVO,privada,particular,urbana,ativa,Sim,Sim,Sim,10.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,91.0,82.0,0.0,166.0,0.0,7.0,0.0,0.0
2023,Remanso,COLEGIO DE APLICACAO DA UNIFAN,privada,particular,urbana,ativa,Sim,Não,Sim,82.0,Sim,2.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,193.0,156.0,154.0,55.0,4.0,133.0,2.0,1.0
2023,Vitória da Conquista,INSTITUTO DE EDUCACAO JUVENCIO,privada,particular,urbana,ativa,Sim,Sim,Sim,12.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,188.0,198.0,196.0,107.0,0.0,83.0,0.0,0.0
2023,Itapicuru,COLEGIO ESTADUAL DO CAMPO PROFESSORA MARIA FREIRE ANUNCIACAO SILVA DISTRITO DE LAGOA REDONDA,estadual,,rural,ativa,Sim,Não,Sim,10.0,Sim,5.0,Sim,1.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,406.0,305.0,7.0,38.0,20.0,645.0,0.0,1.0
2023,Feira de Santana,CENTRO DE EDUCACAO TECNOLOGICA DO ESTADO DA BAHIA - CETEB,privada,particular,urbana,ativa,Sim,Sim,Sim,15.0,Sim,3.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,91.0,92.0,64.0,33.0,14.0,71.0,1.0,0.0
2023,Carinhanha,CENTRO EDUCACIONAL ALTERNATIVO,privada,particular,urbana,ativa,Sim,Sim,Não,0.0,Sim,1.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,61.0,66.0,35.0,38.0,5.0,49.0,0.0,0.0
2023,Lauro de Freitas,COLEGIO ACADEMICO LTDA,privada,particular,urbana,ativa,Sim,Sim,Sim,20.0,Sim,6.0,Sim,17.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,307.0,370.0,347.0,111.0,19.0,197.0,3.0,0.0
2023,Valença,COLEGIO ESTADUAL ONILDO RAIMUNDO CRISTO DISTRITO DE OROBO COMUNIDADE QUILOMBOLA,estadual,,rural,ativa,Sim,Não,Sim,7.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,81.0,77.0,28.0,2.0,15.0,113.0,0.0,0.0
2023,Valença,COLEGIO ESTADUAL BERNARDO BISPO DOS SANTOS DISTRITO DE JIQUIRICA COMUNIDADE QUILOMBOLA,estadual,,rural,ativa,Sim,Sim,Sim,10.0,Sim,2.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,23.0,46.0,4.0,1.0,57.0,7.0,0.0,0.0
2023,Serrinha,CENTRO REGIONAL DE ENSINO MEDIO COM INTERMEDIACAO TECNOLOGICA CEMIT SISAL,estadual,,urbana,ativa,Sim,Não,Sim,4.0,Sim,20.0,Sim,56.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,568.0,436.0,129.0,46.0,43.0,781.0,5.0,0.0
2023,Valença,CENTRO REGIONAL DE ENSINO MEDIO COM INTERMEDIACAO TECNOLOGICA,estadual,,urbana,ativa,Sim,Não,Não,0.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,306.0,373.0,12.0,5.0,123.0,535.0,3.0,1.0
2023,Salvador,COLEGIO MANOEL RIBEIRO,privada,particular,urbana,ativa,Sim,Sim,Sim,5.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,206.0,221.0,116.0,31.0,40.0,237.0,3.0,0.0
2023,Brumado,IFBA - CAMPUS BRUMADO,federal,,urbana,ativa,Sim,Sim,Sim,197.0,Sim,1.0,Não,0.0,,,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,300.0,262.0,105.0,195.0,20.0,240.0,2.0,0.0
2023,Araçás,COLEGIO ESTADUAL JOSE VICENTE LEAL EM TEMPO INTEGRAL,estadual,,urbana,ativa,Sim,Sim,Sim,30.0,Sim,3.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,334.0,346.0,18.0,27.0,176.0,452.0,5.0,2.0
2023,Vitória da Conquista,CENTRO REG DE ENS MEDIO COM INTERMEDIACAO TECCEMIT DE VITDA CONQUISTA,estadual,,urbana,ativa,Sim,Não,Sim,1.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,79.0,93.0,34.0,2.0,6.0,130.0,0.0,0.0
2023,Barreiras,CEMIT BACIA DO RIO GRANDE,estadual,,urbana,ativa,Sim,Não,Não,0.0,Não,0.0,Sim,80.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,407.0,720.0,72.0,10.0,23.0,1018.0,1.0,3.0
2023,Bom Jesus da Lapa,CENTRO REGIONAL DE ENSINO MEDIO COM INTERMEDIACAO TECCEMIT DO VELHO CHICO,estadual,,urbana,ativa,Sim,Não,Sim,6.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,718.0,824.0,578.0,57.0,54.0,850.0,3.0,0.0
2023,Seabra,CENTRO REGIONAL DE ENSINO MEDIO COM INTERMEDIACAO TECNOLOGICACEMIT DA CHAPADA DIAMANTINA,estadual,,urbana,ativa,Sim,Não,Sim,1.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,427.0,454.0,291.0,29.0,19.0,513.0,0.0,29.0
2023,Campo Formoso,COLEGIO ESTADUAL QUILOMBOLA DE SAO TOME COMUNIDADE QUILOMBOLA,estadual,,rural,ativa,Sim,Sim,Sim,6.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,57.0,100.0,7.0,4.0,14.0,131.0,1.0,0.0
2023,Senhor do Bonfim,CENTRO REGIONAL DE ENSINO MEDIO INTERMEDIACAO TEC CEMIT DO PIEMONTE NORTE DO ITAPICURU,estadual,,urbana,ativa,Sim,Não,Sim,4.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,145.0,198.0,36.0,4.0,7.0,294.0,0.0,2.0
2023,Itacaré,COLEGIO BATISTA DE ITACARE LTDA,privada,particular,urbana,ativa,Sim,Não,Sim,3.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,70.0,63.0,58.0,40.0,4.0,31.0,0.0,0.0
2023,Vitória da Conquista,INSTITUTO DE SAUDE ANA CAROLINA,privada,particular,urbana,ativa,Sim,Sim,Não,0.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,68.0,11.0,25.0,8.0,6.0,40.0,0.0,0.0
2023,Ilhéus,COLEGIO ESTADUAL INDIGENA TUPINAMBA DE ACUIPE DE BAIXO,estadual,,rural,ativa,Sim,Não,Não,0.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,121.0,184.0,11.0,6.0,2.0,22.0,0.0,264.0
2023,Vera Cruz,COLEGIO PADRAO LTDA,privada,particular,rural,ativa,Sim,Sim,Sim,10.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,69.0,52.0,47.0,10.0,15.0,49.0,0.0,0.0
2023,Santo Amaro,ESCOLA TECNICA DE ENFERMAGEM DE SANTO AMARO,privada,particular,urbana,ativa,Sim,Sim,Não,0.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,165.0,8.0,51.0,2.0,40.0,79.0,1.0,0.0
2023,Salvador,COLEGIO MAANAIM,privada,particular,urbana,ativa,Sim,Sim,Não,0.0,Sim,6.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,416.0,381.0,254.0,95.0,28.0,418.0,2.0,0.0
2023,Casa Nova,COLEGIO CONQUISTA,privada,particular,urbana,ativa,Sim,Sim,Não,0.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,108.0,120.0,100.0,34.0,2.0,89.0,3.0,0.0
2023,Banzaê,COLEGIO ESTADUAL INDIGENA KIRIRI INDIO FELIZ ALDEIA CAJAZEIRA,estadual,,rural,ativa,Sim,Não,Não,0.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,124.0,123.0,8.0,0.0,0.0,1.0,0.0,238.0
2023,Luís Eduardo Magalhães,UNIDADE SESI OESTE LUIS EDUARDO MAGALHAES,privada,particular,urbana,ativa,Sim,Não,Sim,40.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,321.0,282.0,1.0,254.0,17.0,327.0,4.0,0.0
2023,Barra,CENTRO REG DE ENS MEDIO COM INTERMEDIACAO TECCEMIT VELHO CHICOBARRA,estadual,,urbana,ativa,Sim,Não,Sim,1.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,479.0,609.0,543.0,4.0,5.0,534.0,0.0,2.0
2023,Monte Santo,COLEGIO ESTADUAL DO CAMPO DE PEDRA VERMELHA POVOADO DE PEDRA VERMELHA,estadual,,rural,ativa,Sim,Sim,Sim,10.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,158.0,275.0,8.0,86.0,7.0,330.0,2.0,0.0
2023,Prado,COLEGIO ESTADUAL INDIGENA TANARA PATAXO PEQUIGURITA ALDEIA PEQUI,estadual,,rural,ativa,Sim,Não,Sim,2.0,Não,0.0,Sim,5.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,89.0,127.0,7.0,1.0,0.0,37.0,0.0,171.0
2023,Brotas de Macaúbas,ESCOLA FAMILIA AGRICOLA REGIONAL,privada,comunitaria,urbana,ativa,Sim,Sim,Não,0.0,Sim,30.0,Não,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,26.0,31.0,26.0,3.0,3.0,25.0,0.0,0.0
2023,Baianópolis,COLEGIO ESTADUAL DO CAMPO VERONILDO MENDES PEREIRA DISTRITO DE LAGOA CLARA,estadual,,rural,ativa,Sim,Não,Não,0.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,74.0,72.0,2.0,39.0,1.0,104.0,0.0,0.0
2023,Luís Eduardo Magalhães,COLEGIO ESTADUAL MARIA OTILIA LUTZ - BAIRRO JARDIM DAS ACACIAS - TEMPO INTEGRAL,estadual,,urbana,ativa,Sim,Sim,Sim,17.0,Sim,70.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,503.0,489.0,4.0,159.0,105.0,717.0,5.0,2.0
2023,Juazeiro,IFBA - CAMPUS JUAZEIRO,federal,,urbana,ativa,Sim,Sim,Sim,120.0,Sim,10.0,Sim,170.0,,,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,269.0,178.0,153.0,54.0,26.0,214.0,0.0,0.0
2023,Aramari,COLEGIO ESTADUAL DE TEMPO INTEGRAL PROFESSORA MARIA DO CARMO SANTANA,estadual,,urbana,ativa,Sim,Não,Não,0.0,Sim,36.0,Não,0.0,,,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,299.0,251.0,22.0,7.0,50.0,469.0,2.0,0.0
2023,Ipirá,EDUCANDARIO SOCIAL IPIRAENSE,privada,particular,urbana,ativa,Sim,Não,Sim,3.0,Sim,3.0,Sim,1.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,28.0,28.0,25.0,15.0,1.0,15.0,0.0,0.0
2023,Maiquinique,COLEGIO ESTADUAL ALTAIR ALMEIDA MEIRA,estadual,,urbana,ativa,Sim,Sim,Sim,1.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,186.0,165.0,58.0,49.0,19.0,218.0,7.0,0.0
2023,Salvador,COLEGIO ESTILO,privada,particular,urbana,ativa,Sim,Não,Sim,1.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,94.0,104.0,123.0,5.0,14.0,56.0,0.0,0.0
2023,Salvador,ESCOLA SULAMERICANA COC,privada,particular,urbana,ativa,Sim,Sim,Sim,10.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,154.0,130.0,0.0,260.0,1.0,23.0,0.0,0.0
2023,Salvador,ESCOLA SESC NAZARE ZILDA ARNS,privada,particular,urbana,ativa,Sim,Sim,Sim,16.0,Sim,1.0,Sim,1.0,,,,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,349.0,371.0,167.0,60.0,140.0,344.0,7.0,2.0
2023,Juazeiro,COLEGIO ESTADUAL MISAEL AGUILAR SILVA,estadual,,urbana,ativa,Sim,Sim,Sim,10.0,Sim,2.0,Sim,10.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,302.0,350.0,123.0,52.0,26.0,445.0,5.0,1.0
2023,Salvador,SENAC - SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL,privada,particular,urbana,ativa,Sim,Sim,Sim,28.0,Sim,20.0,Sim,6.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,24.0,34.0,8.0,32.0,48.0,2.0,0.0
2023,Rio de Contas,COLEGIO ESTADUAL CARLOS SOUTO TEMPO INTEGRAL,estadual,,urbana,ativa,Sim,Não,Sim,10.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,103.0,91.0,14.0,46.0,31.0,103.0,0.0,0.0
2023,Prado,COLEGIO ESTADUAL INDIGENA AKSA PATAXO,estadual,,rural,ativa,Sim,Não,Sim,3.0,Sim,3.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,54.0,81.0,4.0,2.0,0.0,7.0,0.0,122.0
2023,Salvador,SENAC-SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL,privada,particular,urbana,ativa,Sim,Sim,Sim,4.0,Não,0.0,Sim,3.0,,,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,9.0,7.0,4.0,2.0,6.0,4.0,0.0,0.0
2023,Prado,COLEGIO ESTADUAL INDIGENA TAWA,estadual,,rural,ativa,Sim,Não,Não,0.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,156.0,185.0,49.0,5.0,1.0,96.0,1.0,189.0
2023,Ipiaú,COLEGIO APROVADO,privada,particular,urbana,ativa,Sim,Sim,Sim,20.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,233.0,255.0,125.0,107.0,14.0,240.0,0.0,2.0
2023,Serrinha,IF BAIANO - CAMPUS SERRINHA,federal,,urbana,ativa,Sim,Sim,Sim,25.0,Sim,3.0,Não,0.0,,,,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,250.0,125.0,149.0,44.0,31.0,147.0,4.0,0.0
2023,Salvador,COLEGIO BERNOULLI,privada,particular,urbana,ativa,Sim,Sim,Sim,2.0,Não,0.0,Sim,3.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,180.0,153.0,193.0,98.0,1.0,40.0,1.0,0.0
2023,Vitória da Conquista,UNIDADE SESI SUDOESTE VITORIA DA CONQUISTA,privada,particular,urbana,ativa,Sim,Sim,Sim,50.0,Sim,28.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,427.0,404.0,45.0,316.0,34.0,432.0,3.0,1.0
2023,Piatã,COLEGIO ESTADUAL DE INUBIA,estadual,,rural,ativa,Sim,Sim,Sim,1.0,Sim,2.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,96.0,81.0,12.0,40.0,28.0,97.0,0.0,0.0
2023,Camaçari,COLEGIO ESTADUAL DO PHOC,estadual,,urbana,ativa,Sim,Não,Não,0.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,180.0,152.0,4.0,26.0,86.0,212.0,1.0,3.0
2023,Salvador,COLEGIO ESTADUAL DE NOVA ESPERANCA,estadual,,urbana,ativa,Sim,Não,Não,0.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,386.0,388.0,34.0,54.0,287.0,391.0,5.0,3.0
2023,Jequié,COLEGIO DOM UNIDADE DE JEQUIE,privada,particular,urbana,ativa,Sim,Sim,Sim,20.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,160.0,211.0,92.0,190.0,10.0,77.0,2.0,0.0
2023,Salvador,INSTITUTO EDUCAR LTDA-ME,privada,particular,urbana,ativa,Sim,Sim,Sim,30.0,Sim,2.0,Sim,2.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,84.0,91.0,76.0,36.0,4.0,59.0,0.0,0.0
2023,Cícero Dantas,CENTRO EST DE EDUC PROFISSIONAL EM INFORMATICA E GESTAO LOURDES CARVALHO NEVES BATISTA,estadual,,urbana,ativa,Sim,Sim,Sim,52.0,Sim,61.0,Sim,50.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,464.0,472.0,1.0,348.0,74.0,509.0,4.0,0.0
2023,São Felipe,COOPESF - COOPERATIVA DE ENSINO DE SAO FELIPE,privada,particular,urbana,ativa,Sim,Sim,Sim,2.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,95.0,79.0,101.0,12.0,7.0,54.0,0.0,0.0
2023,Lauro de Freitas,COLEGIO ADVENTISTA DE LAURO DE FREITAS,privada,particular,urbana,ativa,Sim,Sim,Sim,3.0,Sim,5.0,Sim,35.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,308.0,340.0,91.0,181.0,21.0,354.0,0.0,1.0
2023,Euclides da Cunha,IFBA - CAMPUS EUCLIDES DA CUNHA,federal,,urbana,ativa,Sim,Sim,Sim,84.0,Sim,11.0,Sim,75.0,,,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,243.0,216.0,23.0,109.0,22.0,300.0,3.0,2.0
2023,Itamaraju,COMPLEXO INTEGRADO DE EDUCACAO DE ITAMARAJU,estadual,,urbana,ativa,Sim,Sim,Sim,24.0,Sim,82.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,375.0,453.0,149.0,13.0,34.0,616.0,2.0,14.0
2023,Madre de Deus,CENTRO EDUCACIONAL WALLON,privada,particular,urbana,ativa,Sim,Sim,Sim,13.0,Sim,30.0,Sim,12.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,183.0,164.0,132.0,22.0,11.0,182.0,0.0,0.0
2023,Simões Filho,EDUCANDARIO MARIANO,privada,particular,urbana,ativa,Sim,Não,Não,0.0,Não,0.0,Sim,4.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,214.0,195.0,92.0,47.0,67.0,197.0,6.0,0.0
2023,Santo Antônio de Jesus,IFBA - CAMPUS SANTO ANTONIO DE JESUS,federal,,urbana,ativa,Sim,Sim,Sim,88888.0,Não,0.0,Não,0.0,,,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,44.0,35.0,1.0,17.0,13.0,48.0,0.0,0.0
2023,Camaçari,CENTRO DE EDUCACAO PROFISSIONAL DE CAMACARI,privada,particular,urbana,ativa,Sim,Sim,Sim,10.0,Não,0.0,Sim,2.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,37.0,18.0,6.0,2.0,13.0,34.0,0.0,0.0
2023,Araci,COLEGIO IDEIA,privada,particular,urbana,ativa,Sim,Sim,Sim,12.0,Sim,4.0,Sim,3.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,26.0,28.0,10.0,25.0,1.0,18.0,0.0,0.0
2023,Vitória da Conquista,COLEGIO SENECA,privada,particular,urbana,ativa,Sim,Sim,Sim,25.0,Sim,50.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,303.0,311.0,370.0,120.0,8.0,113.0,2.0,1.0
2023,Uruçuca,COLEGIO ESTADUAL DO CAMPO DE SERRA GRANDE DISTRITO DE SERRA GRANDE TEMPO INTEGRAL,estadual,,rural,ativa,Sim,Não,Não,0.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,101.0,166.0,26.0,14.0,52.0,174.0,0.0,1.0
2023,Camaçari,COLEGIO ESTADUAL ANGIOLINA TEIXEIRA DE SOUZA,estadual,,urbana,ativa,Sim,Sim,Sim,2.0,Sim,4.0,Não,0.0,,,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,107.0,168.0,32.0,4.0,46.0,191.0,2.0,0.0
