country;state;municipality;municipality - state;geocode;feature_id;class;class_level_0;class_level_1;class_level_2;class_level_3;class_level_4;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
Brasil;Rondônia;Cacoal;Cacoal - RO;1100049;4;3;Natural;1. Forest;1.1. Forest Formation;1.1. Forest Formation;1.1. Forest Formation;270899,0501;263139,499;255753,4863;247726,2164;245104,8687;243868,8196;240308,9724;230037,7081;222896,6804;215412,9614;203604,8033;194046,4288;188830,3285;182832,7622;177198,8517;173643,9125;169523,1843;166677,4322;160328,753;155396,116;152160,9261;151212,7456;150144,0269;148826,9249;148928,0155;150016,6064;150072,5055;150301,5902;149556,8345;148173,9776;146579,38;145374,322;144258,9176;143811,4454;142889,4357;141573,0675;140454,2373;137946,7682;132375,1848
Brasil;Rondônia;Cacoal;Cacoal - RO;1100049;4;4;Natural;1. Forest;1.2. Savanna Formation;1.2. Savanna Formation;1.2. Savanna Formation;4087,405897;4067,768299;3900,568263;3764,242084;3663,703583;3714,998829;3702,985408;3643,891235;3661,332576;3726,118091;3682,815645;3480,822926;3241,475829;3133,723842;3056,310888;2986,170091;3015,54512;3002,22007;2940,409992;2882,810743;2793,115676;2747,960107;2703,333292;2650,993771;2660,287303;2680,271722;2718,67414;2842,028176;2855,700335;2848,945788;2876,204809;2888,829263;2888,132181;2897,43001;3122,138461;3229,354679;2869,726811;2407,794914;2057,683843
Brasil;Rondônia;Cacoal;Cacoal - RO;1100049;4;6;Natural;1. Forest;1.4 Floodable Forest;1.4 Floodable Forest;1.4 Floodable Forest;2043,645566;2034,536543;2067,585213;2054,262936;2056,189999;2087,043553;2115,446114;2078,362447;2120,171439;2154,797032;2109,474493;2038,386551;2014,89418;1959,75674;1945,115334;1980,707024;1985,266995;2048,207154;2061,971621;2034,62074;2020,332214;2021,38424;2043,474922;2034,358156;2052,503555;2091,950293;2111,05973;2137,794756;2169,26345;2183,637263;2193,632106;2235,449485;2250,263503;2269,548956;2259,11346;2237,81407;2205,113834;2154,271834;2194,868475
Brasil;Rondônia;Cacoal;Cacoal - RO;1100049;4;11;Natural;2. Non Forest Natural Formation;2.1. Wetland;2.1. Wetland;2.1. Wetland;470,4304693;387,499127;397,2305263;392,1453501;387,0605025;405,9161498;401,7936851;399,4305664;386,9737576;395,3017077;382,4132725;374,9613106;367,770923;361,2866126;363,9189249;399,4268424;406,0895984;394,9524885;381,5414344;377,8610687;372,5090763;376,9796799;366,9901737;358,5707545;365,672191;365,4093037;375,7591795;377,2474323;399,163041;405,8246879;418,7080503;401,9672456;415,2927252;408,7156325;435,8882385;426,7704286;375,8383828;339,458908;22,96873784
Brasil;Rondônia;Cacoal;Cacoal - RO;1100049;4;12;Natural;2. Non Forest Natural Formation;2.2. Grassland;2.2. Grassland;2.2. Grassland;1060,516033;1024,905075;1035,683454;1013,153562;985,2783031;953,1090417;936,1889606;913,7499774;906,8323694;928,841501;932,4365385;925,6861475;908,8481272;892,3604642;876,4949559;862,5544955;859,9220732;874,4709784;855,100843;840,1972608;832,043123;820,9107921;819,41641;821,6103443;835,6362565;815,737135;812,5848776;812,1478264;831,5231416;814,6875645;813,8138399;812,2356484;826,2680558;820,7445339;837,8407928;850,2926281;843,8947296;481,819301;112,265744
Brasil;Rondônia;Cacoal;Cacoal - RO;1100049;4;15;Antropic;3. Farming;3.1. Pasture;3.1. Pasture;3.1. Pasture;98020,98734;105867,1636;113327,9808;121398,2094;124080,5527;125076,5478;128565,8312;138913,3622;145996,8823;153354,2679;165216,594;175023,8518;180511,9991;186680,9621;192409,1951;196064,6038;200120,978;202863,5551;209239,8507;214227,4558;217447,5879;218336,1729;219456,8831;220840,4285;220696,1219;219486,381;219278,7154;218826,4231;219331,9436;220629,2419;221800,9576;222345,8025;223175,1601;223116,6038;223650,3884;224613,7898;226111,783;229403,3446;235366,6743
Brasil;Rondônia;Cacoal;Cacoal - RO;1100049;4;24;Antropic;4. Non vegetated area;4.2. Urban Area;4.2. Urban Area;4.2. Urban Area;1253,99282;1284,41198;1319,654583;1438,709295;1503,23415;1659,810925;1719,775793;1738,53779;1743,096681;1743,535054;1752,214355;1763,61168;1768,608982;1778,691261;1785,880345;1816,65342;1832,697088;1846,548465;1875,562946;1904,40382;1917,641453;1965,333379;1976,730399;1997,508765;2017,936136;2044,062792;2119,195824;2190,735192;2372,826583;2408,507866;2500,297479;2558,333195;2590,156499;2748,573356;2803,975031;2856,751731;2897,689803;2905,931226;2947,398175
Brasil;Rondônia;Cacoal;Cacoal - RO;1100049;4;25;Natural/Antropic;4. Non vegetated area;4.4. Other non Vegetated Areas;4.4. Other non Vegetated Areas;4.4. Other non Vegetated Areas;2,893024268;2,805352081;4,295696381;6,136423474;9,55565686;9,204649738;6,83764259;2,454524341;4,032387695;3,506249738;4,996483362;2,454297052;3,769569232;2,630096271;4,997228577;4,997228174;3,243783881;3,156107959;3,857165558;4,470847919;7,977532153;17,44458228;33,75000896;35,94159227;46,28689256;41,4659224;51,46028834;44,79708918;46,37558884;48,65525583;51,19804712;56,72153727;73,11641993;70,66196951;72,94114094;88,19305627;130,3643483;166,5711528;676,1968464
Brasil;Rondônia;Cacoal;Cacoal - RO;1100049;4;29;Natural;2. Non Forest Natural Formation;2.4. Rocky Outcrop;2.4. Rocky Outcrop;2.4. Rocky Outcrop;493,3618176;494,6773918;494,5020142;494,5021726;494,502119;494,5901341;494,9410871;495,1167303;494,502224;494,1510411;494,7652309;495,2039601;494,67752;494,9408801;494,7655877;495,2041578;495,116315;495,9058554;495,2919905;494,8532878;494,3267911;494,0636429;493,9757388;493,9755613;494,4144296;494,8530447;494,8528751;494,1513536;494,5018131;494,2387141;494,6776479;494,5898747;494,5900134;494,5900582;495,0287954;494,5020032;494,0634512;496,4329354;489,8523057
Brasil;Rondônia;Cacoal;Cacoal - RO;1100049;4;31;Antropic;5. Water and Marine Environment;5.2. Aquaculture;5.2. Aquaculture;5.2. Aquaculture;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,753963165;3,507960498;3,332562427
Brasil;Rondônia;Cacoal;Cacoal - RO;1100049;4;33;Natural;5. Water and Marine Environment;5.1. River, Lake and Ocean;5.1. River, Lake and Ocean;5.1. River, Lake and Ocean;942,3952311;971,4995129;972,0263136;985,3477897;988,592986;1003,673399;1015,946157;1043,737822;1064,523982;1069,962945;1103,718233;1136,067038;1148,607664;1152,727003;1152,821391;1032,368523;1044,642827;1073,924733;1095,140855;1105,047506;1118,811976;1129,23918;1152,211724;1172,289937;1134,766617;1162,118648;1165,274032;1177,988137;1108,554044;1148,884879;1175,265776;1199,634814;1166,058611;1203,759247;1240,58581;1202,539685;1195,873344;1272,923174;1369,89314
Brasil;Rondônia;Cacoal;Cacoal - RO;1100049;4;39;Antropic;3. Farming;3.2. Agriculture;3.2.1. Temporary Crop;3.2.1.1. Soybean;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,578125238;1,578125238;0,789185217;0,789185217;8,154701068;12,18762081;4,734133478;2,893218695;1,753805621;0;0;0;9,291522913;9,291522913;14,55246785;92,56994144;255,6097943;635,4689557;629,6751978;664,3331623;976,2451934;1479,645431;1484,291264;1496,568044
Brasil;Rondônia;Cacoal;Cacoal - RO;1100049;4;41;Antropic;3. Farming;3.2. Agriculture;3.2.1. Temporary Crop;3.2.1.5. Other Temporary Crops;18,40598315;18,31832277;20,07111849;20,15888691;19,54558107;19,37011124;24,3658043;26,73283639;18,0561552;9,64130672;8,85265957;5,609734064;2,10383988;3,243048462;4,732810516;4,907984686;4,820034332;11,92194186;14,81450706;17,09247055;115,6247123;166,1160932;99,39841837;58,72817205;61,44349819;94,22794092;93,00244623;78,88944551;117,1065933;121,9302299;296,3789479;669,5889719;519,6595727;821,336075;821,4153095;743,7634862;233,0998361;229,9687804;180,1972219
Brasil;Rondônia;Cerejeiras;Cerejeiras - RO;1100056;5;3;Natural;1. Forest;1.1. Forest Formation;1.1. Forest Formation;1.1. Forest Formation;122792,6665;114386,999;112591,8288;109800,3787;107254,6738;106716,0815;104930,059;100942,6724;98572,08527;95354,74172;91018,95277;87176,26238;85715,20763;84107,52353;82055,67727;80691,38226;79408,44354;78580,40399;76356,57502;74308,95296;73644,02911;73353,35113;73194,59754;73038,56408;72962,67218;72897,45903;72877,94781;72946,84923;72971,68526;72908,57497;72547,2412;71737,7672;71387,15525;71143,80076;70817,17567;70327,75582;69660,09001;67876,26262;65543,26108
Brasil;Rondônia;Cerejeiras;Cerejeiras - RO;1100056;5;4;Natural;1. Forest;1.2. Savanna Formation;1.2. Savanna Formation;1.2. Savanna Formation;10942,19593;10963,09922;10961,19633;10939,07517;10974,6172;11019,30071;10970,34278;10977,47815;10987,49008;11081,0439;11118,84606;11118,67395;11049,86267;11045,8641;11043,08349;11034,47233;11023,15386;10856,76892;10632,39464;10521,10231;10516,1599;10715,68;10741,1814;10822,61646;10876,26999;10787,81522;10708,46298;10604,71574;10473,75172;10485,50853;10336,38594;10157,9146;9953,812048;9998,221623;10200,48228;10384,79845;10553,08821;10876,79802;10078,19635
Brasil;Rondônia;Cerejeiras;Cerejeiras - RO;1100056;5;6;Natural;1. Forest;1.4 Floodable Forest;1.4 Floodable Forest;1.4 Floodable Forest;15706,76724;15607,80248;15627,48591;15676,47589;15632,38558;15626,10771;15554,42554;15382,38037;15228,35466;15196,05913;15080,11462;14856,11204;14683,208;14674,40535;14587,20954;14634,84498;14641,55154;14614,54183;14508,60191;14492,31534;14664,25843;14653,45253;14574,07998;14546,37325;14589,76746;14608,41316;14564,05684;14545,75881;14535,74059;14508,46573;14507,85602;14505,4154;14500,10117;14495,83157;14480,84224;14447,39461;14429,97;13484,38261;13631,80717
Brasil;Rondônia;Cerejeiras;Cerejeiras - RO;1100056;5;11;Natural;2. Non Forest Natural Formation;2.1. Wetland;2.1. Wetland;2.1. Wetland;101473,5416;96173,58721;96654,28556;95850,7276;96673,32223;95569,73756;95586,1162;95753,91884;95702,78971;96529,07755;95600,55628;95117,55088;96247,88547;96474,09922;96246,69081;96878,7726;97008,67094;97026,17081;97250,84374;97318,55981;97018,70037;97005,66832;97239,98583;97377,05215;97374,3972;97347,59776;97464,69584;97504,68135;97411,77247;97441,30673;97429,53995;97394,22356;97405,288;97351,36985;97206,60536;97307,99102;97311,21102;97386,15222;96419,20788
Brasil;Rondônia;Cerejeiras;Cerejeiras - RO;1100056;5;12;Natural;2. Non Forest Natural Formation;2.2. Grassland;2.2. Grassland;2.2. Grassland;1227,280501;1187,657323;1140,632348;1091,690726;1078,630176;1075,322796;1050,765688;1009,486792;913,6916423;826,6068298;793,689325;756,9382064;719,4007301;708,7756978;671,0625093;645,8055151;616,8912141;601,8281444;588,5054665;587,4609159;586,8567802;557,9457829;569,8777366;591,3831436;589,6401247;592,4271968;594,1672845;604,7921415;617,5055407;620,7283627;634,5743781;623,5130952;623,2524841;625,6898988;631,7825106;645,4567256;669,232452;570,6157846;597,9625708
Brasil;Rondônia;Cerejeiras;Cerejeiras - RO;1100056;5;15;Antropic;3. Farming;3.1. Pasture;3.1. Pasture;3.1. Pasture;24680,11787;37784,96091;39664,78124;42497,86082;45053,1385;45580,58078;47385,77065;51496,15758;53931,02622;57277,51621;61787,01905;65814,06649;67463,05554;69120,12605;71075,49015;70814,098;70394,58904;70092,57652;72175,78724;72317,2319;68087,48974;64313,11236;62647,27051;61886,59833;59011,27032;57753,66225;57684,24872;56926,41143;55052,10398;52360,09181;49778,95896;50128,09468;49947,17256;49750,24342;49505,36562;49207,99078;49598,78252;51818,62617;55480,61759
Brasil;Rondônia;Cerejeiras;Cerejeiras - RO;1100056;5;24;Antropic;4. Non vegetated area;4.2. Urban Area;4.2. Urban Area;4.2. Urban Area;745,3856394;794,8564193;798,775744;805,5692098;806,3531112;810,3597395;812,3630927;812,8856533;813,2340531;813,8437431;814,8017864;822,6404247;823,5985056;823,6856098;823,6856098;823,6856098;823,6856098;823,6856098;824,9923291;824,9923291;825,0794228;825,2536032;825,2536032;825,3406938;825,3406938;825,5148904;826,0374642;826,2116673;826,90842;827,3438725;827,6922409;828,1277295;828,3019211;831,5244626;831,7857449;832,3083343;833,2663913;833,3534787;834,3986168
Brasil;Rondônia;Cerejeiras;Cerejeiras - RO;1100056;5;25;Natural/Antropic;4. Non vegetated area;4.4. Other non Vegetated Areas;4.4. Other non Vegetated Areas;4.4. Other non Vegetated Areas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,71525305;0;0;0;0,435553833;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,132307678;1,132307678;65,32515999
Brasil;Rondônia;Cerejeiras;Cerejeiras - RO;1100056;5;29;Natural;2. Non Forest Natural Formation;2.4. Rocky Outcrop;2.4. Rocky Outcrop;2.4. Rocky Outcrop;42,42856686;42,34143946;42,34143946;42,34143946;42,34143946;42,34143946;42,34143946;42,34143946;42,34143946;42,34143946;42,42854692;42,42854692;42,42854692;42,42854692;42,42854692;42,42854692;42,34143946;42,34143946;42,34143946;42,34143946;42,34143946;42,34143946;42,34143946;42,42856686;42,34143946;42,34143946;42,34143946;42,34143946;42,34143946;42,34143946;42,34143946;42,34143946;42,34143946;42,34143946;42,34143946;42,34143946;42,34143946;42,95128068;42,34141343
Brasil;Rondônia;Cerejeiras;Cerejeiras - RO;1100056;5;33;Natural;5. Water and Marine Environment;5.1. River, Lake and Ocean;5.1. River, Lake and Ocean;5.1. River, Lake and Ocean;712,9407007;1382,020543;841,9101078;1617,288746;803,6823734;1862,505813;1871,30711;1704,741404;1903,101451;966,789338;1737,816542;2300,438184;1389,007986;1142,671231;1433,930373;780,5211007;635,9002529;781,9086364;787,8273811;687,8667532;671,2360767;751,0754533;667,4938188;529,0528189;475,6819593;410,3890786;253,2333898;219,2713175;161,3639176;169,7204648;200,8120463;157,2761417;154,4914057;178,008889;215,1054031;168,8681619;126,9793423;184,3793036;156,5132197
Brasil;Rondônia;Cerejeiras;Cerejeiras - RO;1100056;5;39;Antropic;3. Farming;3.2. Agriculture;3.2.1. Temporary Crop;3.2.1.1. Soybean;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;912,9734039;1815,254803;3224,119214;3387,382769;3139,98057;6819,875872;8014,163661;8546,313748;8968,474002;13280,95511;14896,41714;9232,357803;5259,140103;5913,584635;10909,97109;27614,21663;29138,03522;29586,5347;29700,04031;30757,01499;32368,97097;33292,82447;34039,06927;34239,80965
Brasil;Rondônia;Cerejeiras;Cerejeiras - RO;1100056;5;41;Antropic;3. Farming;3.2. Agriculture;3.2.1. Temporary Crop;3.2.1.5. Other Temporary Crops;0;0;0,087095581;1,916225775;4,180140088;20,986492;119,8330981;201,261946;229,2100454;235,3047011;329,0995874;318,2134566;189,6695;183,7452321;331,3510137;1064,340219;1912,842319;1678,979448;1767,637079;4082,520239;5447,297417;8091,280276;9274,928969;9695,441062;8294,988083;8161,287396;14075,77499;18843,15132;20316,56659;18049,27156;4403,705765;3610,615503;3894,87359;4206,252338;3634,823313;2589,448254;1804,406409;1209,601494;1233,883852
Brasil;Rondônia;Colorado do Oeste;Colorado do Oeste - RO;1100064;6;3;Natural;1. Forest;1.1. Forest Formation;1.1. Forest Formation;1.1. Forest Formation;88741,21836;86567,97108;84057,05966;80379,03952;77148,93162;75400,95862;72483,4196;67445,94563;63912,45843;59724,65597;54946,14473;50554,89108;48050,75316;45277,82181;41696,19269;39487,29936;37798,35447;35665,77094;33988,87846;32949,13092;32658,12762;32460,54361;32260,44949;32195,29967;32286,6644;32634,05172;32885,78424;32982,11397;32929,74316;32850,9646;32228,66744;31879,308;31807,06743;31663,56862;31371,73723;30834,69747;30017,61;28904,31134;26545,2836
Brasil;Rondônia;Colorado do Oeste;Colorado do Oeste - RO;1100064;6;4;Natural;1. Forest;1.2. Savanna Formation;1.2. Savanna Formation;1.2. Savanna Formation;2571,605088;2567,776233;2570,819686;2514,083662;2472,610536;2472,009556;2460,166325;2502,854954;2551,203815;2619,32112;2678,470608;2666,365277;2664,707315;2653,643441;2598,938741;2553,206244;2487,060961;2406,462137;2398,718259;2373,263405;2331,080261;2372,11266;2445,567275;2456,107153;2468,919733;2539,667361;2561,800673;2510,040813;2493,486194;2571,477886;2577,500057;2578,467676;2588,220696;2599,961476;2617,289968;2616,322349;2684,983425;2695,36149;1829,541129
Brasil;Rondônia;Colorado do Oeste;Colorado do Oeste - RO;1100064;6;6;Natural;1. Forest;1.4 Floodable Forest;1.4 Floodable Forest;1.4 Floodable Forest;91,93555636;84,01310457;83,31664859;80,26959866;78,44137267;73,39201024;73,30495568;74,78491496;74,17543685;76,96128898;75,56819891;72,34696398;58,85292725;56,41525983;40,39649501;42,48602818;42,66016898;39,43895977;33,5188795;34,91183438;39,70009657;41,18009474;41,09303851;41,18009845;41,3541844;43,18244374;43,35655824;43,44361319;44,83656974;44,83654975;46,22951292;46,8389213;46,57768698;46,40356426;47,36120751;49,18947786;49,97302348;48,23186252;46,75184539
Brasil;Rondônia;Colorado do Oeste;Colorado do Oeste - RO;1100064;6;9;Antropic;3. Farming;3.3. Forest Plantation;3.3. Forest Plantation;3.3. Forest Plantation;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,658632782;3,658632782;3,658632782;3,658632782;3,658632782;3,397280176;3,397280176;3,397280176;8,448604523;8,448604523;8,448604523
Brasil;Rondônia;Colorado do Oeste;Colorado do Oeste - RO;1100064;6;11;Natural;2. Non Forest Natural Formation;2.1. Wetland;2.1. Wetland;2.1. Wetland;93,46421646;43,55381774;36,67362957;36,50124504;33,88854347;37,1101002;39,80909187;46,16834479;49,56665236;53,31585162;78,57346804;46,60696705;43,03307821;43,98900698;44,24805434;46,95044986;47,73420464;49,56221122;58,7955119;58,97467057;53,39665179;58,5355165;46,69074929;50,43714697;51,30758144;46,51583741;48,170425;50,69600132;52,43941246;46,60391995;46,77687817;53,92095226;52,96339971;44,86090555;43,63850693;51,30366873;52,17390461;21,60274432;0,261165491
Brasil;Rondônia;Colorado do Oeste;Colorado do Oeste - RO;1100064;6;12;Natural;2. Non Forest Natural Formation;2.2. Grassland;2.2. Grassland;2.2. Grassland;2538,271428;2518,756855;2516,927262;2501,155878;2494,446914;2506,29707;2490,362623;2458,922473;2453,870725;2457,613031;2465,544567;2424,361038;2386,655216;2375,075075;2363,667208;2350,08882;2340,423157;2338,331548;2340,594445;2345,384607;2340,332746;2331,619543;2333,449177;2334,057788;2335,27738;2341,722645;2343,202668;2331,969414;2327,961783;2316,903528;2315,509049;2316,031398;2316,902285;2324,569395;2328,838467;2348,612741;2367,949733;1134,684346;735,1137275
Brasil;Rondônia;Colorado do Oeste;Colorado do Oeste - RO;1100064;6;15;Antropic;3. Farming;3.1. Pasture;3.1. Pasture;3.1. Pasture;49736,74719;51985,59781;54496,94771;58233,79232;61503,54044;63235,47331;66166,85476;71179,4913;74632,39203;78719,49623;83391,37283;87860,12411;90427,58039;93211,38976;96810,25804;98728,49791;100328,1802;102518,6494;104161,5429;104743,436;104336,7436;104029,823;103906,9154;103896,6624;103790,9109;103290,6507;103090,7438;103161,2109;103098,8165;102506,517;102691,3863;102906,3483;102822,9446;102886,4389;102948,7935;103410,7589;104125,2891;106444,3148;110072,1797
Brasil;Rondônia;Colorado do Oeste;Colorado do Oeste - RO;1100064;6;24;Antropic;4. Non vegetated area;4.2. Urban Area;4.2. Urban Area;4.2. Urban Area;856,6014085;857,124145;859,2149308;864,2682237;873,7646982;881,0830483;891,7995012;893,8904382;896,0685309;898,6822831;901,1217544;901,1217574;903,6483216;905,3907776;905,7392865;906,7847525;907,1332333;907,2203494;907,9173286;908,0915798;910,1824172;910,2695416;911,4892072;911,576331;913,5802253;913,4059766;914,1029737;916,3681484;918,8076444;921,1599785;922,5539846;923,0767357;926,7360064;927,5200881;928,8269507;929,001186;929,5239347;929,7852973;934,5770678
Brasil;Rondônia;Colorado do Oeste;Colorado do Oeste - RO;1100064;6;25;Natural/Antropic;4. Non vegetated area;4.4. Other non Vegetated Areas;4.4. Other non Vegetated Areas;4.4. Other non Vegetated Areas;0;0;0;0;0;0;0;0;0;0;1,22021579;1,743166571;0;4,091777686;10,62151664;0,522689441;0,435630157;0,435630157;3,485320636;3,572958612;1,655707617;4,967575488;0,697177271;0,78423327;0,697107349;0,697107349;0,697107349;0,697107349;0,871384369;0,871384369;1,132799005;0;0;0;0;0;41,57043892;48,28056968;58,63170997
Brasil;Rondônia;Colorado do Oeste;Colorado do Oeste - RO;1100064;6;29;Natural;2. Non Forest Natural Formation;2.4. Rocky Outcrop;2.4. Rocky Outcrop;2.4. Rocky Outcrop;456,150521;458,327742;458,0665407;457,718161;457,631049;458,153754;458,5894397;458,3279876;457,892485;457,5439138;456,9340894;457,3698406;457,4570032;457,0213715;457,1955049;457,1954401;457,1082946;457,1955011;457,4569752;457,369859;457,5440863;457,4569833;457,718383;457,6311247;457,5439408;457,1955052;457,6312825;457,6312682;457,5442102;457,7184349;457,5441688;457,6312971;457,9797926;457,8926234;458,2411372;458,0668647;457,3698381;457,4573616;452,5788963
Brasil;Rondônia;Colorado do Oeste;Colorado do Oeste - RO;1100064;6;33;Natural;5. Water and Marine Environment;5.1. River, Lake and Ocean;5.1. River, Lake and Ocean;5.1. River, Lake and Ocean;15,5857041;18,45868843;18,28456519;23,8579653;23,68396777;24,98997947;26,99291287;30,73865265;35,61668286;37,96845894;52,08547156;69,51107949;69,07595502;69,68521585;85,97541169;45,73149118;41,55111869;47,12591494;46,77589617;41,80933771;41,4638244;45,82194346;49,74105465;46,86562149;54,26889247;58,18965613;57,23121472;67,85314952;65,93741405;86,75345121;90,06347795;90,93161497;87,18321663;91,01608958;87,26945576;70,54690226;69,41485272;84,91790203;97,19804014
Brasil;Rondônia;Colorado do Oeste;Colorado do Oeste - RO;1100064;6;39;Antropic;3. Farming;3.2. Agriculture;3.2.1. Temporary Crop;3.2.1.1. Soybean;0;0;0;0;0;0;0;0;0;0,609429901;2,699200317;2,96051073;2,612180939;0,784429211;0,784429211;250,2205098;387,1764445;364,4476795;373,0805498;402,7119028;740,0200735;694,9070225;785,742392;971,9628405;1452,101263;1692,751743;1380,457217;741,0771143;766,7561069;1412,849104;2437,818227;2587,851199;2604,730755;2533,316219;2692,562416;2820,075958;3418,21506;3488,151039;3512,887621
Brasil;Rondônia;Colorado do Oeste;Colorado do Oeste - RO;1100064;6;41;Antropic;3. Farming;3.2. Agriculture;3.2.1. Temporary Crop;3.2.1.5. Other Temporary Crops;3,396990979;3,396990979;7,665832684;14,28988829;18,03732411;15,50901387;13,67725638;13,85177663;41,73167748;58,80889514;55,24133135;47,57467101;40,60091611;49,66853949;90,9590857;235,9927725;267,1585881;310,3362324;334,2119014;786,3193807;1194,729393;1697,738934;1865,423162;1742,412059;1252,350814;1086,945789;1321,798321;1841,874949;1944,117467;1884,661998;1286,135928;1260,911723;1390,012003;1526,031269;1577,020387;1513,00363;882,4545998;839,4291217;811,5233467
Brasil;Rondônia;Corumbiara;Corumbiara - RO;1100072;7;3;Natural;1. Forest;1.1. Forest Formation;1.1. Forest Formation;1.1. Forest Formation;252568,2401;240470,505;226475,8076;217717,3332;207530,5691;202444,5895;189112,212;177594,6985;166144,246;156370,4419;144175,8777;130985,9084;126391,774;122124,9864;117397,2755;114589,723;111966,8023;109370,5757;100589,2302;98511,04895;97964,93123;97560,64836;97285,41151;97237,70787;97597,36484;98541,85122;98694,4098;99217,50361;99327,04756;99899,64337;99940,567;99731,82262;99254,48091;99034,27711;97927,59731;96389,50116;94774,90144;91860,46987;86872,17583
Brasil;Rondônia;Corumbiara;Corumbiara - RO;1100072;7;4;Natural;1. Forest;1.2. Savanna Formation;1.2. Savanna Formation;1.2. Savanna Formation;3697,251227;3701,087006;3677,892323;3602,210572;3559,744762;3537,427727;3529,409314;3584,25401;3676,771563;3758,381261;3802,490493;3787,310702;3712,04838;3658,763383;3611,246923;3597,568731;3480,912263;3382,041945;3440,018002;3385,518269;3235,974791;3332,220558;3477,748903;3521,613973;3567,214872;3672,96681;3673,665783;3543,048156;3510,522334;3733,470957;3736,697064;3722,398502;3689,615495;3713,069983;3695,451579;3772,622339;3779,764771;3756,890618;2493,910696
