DEPADM;DEPBOL;NOMEDEPBOL;CODRMET;CODMUN;MUN;SERIE_ANO;COD_PER;PERIODO;CO_COMP;DS_COMP;MEDPROF
2;2;Rede Municipal;5;522;PEREIRA BARRETO;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;245,7
2;2;Rede Municipal;5;522;PEREIRA BARRETO;5º Ano EF;2;TARDE;2;MATEMÁTICA;222,3
2;2;Rede Municipal;5;522;PEREIRA BARRETO;5º Ano EF;9;GERAL;2;MATEMÁTICA;239
2;2;Rede Municipal;5;523;PEREIRAS;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;171,4
2;2;Rede Municipal;5;523;PEREIRAS;2º Ano EF;2;TARDE;2;MATEMÁTICA;196,7
2;2;Rede Municipal;5;523;PEREIRAS;2º Ano EF;9;GERAL;2;MATEMÁTICA;180,3
2;2;Rede Municipal;5;523;PEREIRAS;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;217,8
2;2;Rede Municipal;5;523;PEREIRAS;5º Ano EF;2;TARDE;2;MATEMÁTICA;221,2
2;2;Rede Municipal;5;523;PEREIRAS;5º Ano EF;9;GERAL;2;MATEMÁTICA;219,2
2;2;Rede Municipal;2;524;PERUIBE;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;155,6
2;2;Rede Municipal;2;524;PERUIBE;2º Ano EF;2;TARDE;2;MATEMÁTICA;159,9
2;2;Rede Municipal;2;524;PERUIBE;2º Ano EF;9;GERAL;2;MATEMÁTICA;158
2;2;Rede Municipal;2;524;PERUIBE;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;206,1
2;2;Rede Municipal;2;524;PERUIBE;5º Ano EF;2;TARDE;2;MATEMÁTICA;209,2
2;2;Rede Municipal;2;524;PERUIBE;5º Ano EF;9;GERAL;2;MATEMÁTICA;207,4
2;2;Rede Municipal;5;525;PIACATU;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;196,3
2;2;Rede Municipal;5;525;PIACATU;2º Ano EF;2;TARDE;2;MATEMÁTICA;246,9
2;2;Rede Municipal;5;525;PIACATU;2º Ano EF;9;GERAL;2;MATEMÁTICA;222,1
2;2;Rede Municipal;5;525;PIACATU;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;268,9
2;2;Rede Municipal;5;525;PIACATU;5º Ano EF;2;TARDE;2;MATEMÁTICA;255
2;2;Rede Municipal;5;525;PIACATU;5º Ano EF;9;GERAL;2;MATEMÁTICA;261,8
2;2;Rede Municipal;7;526;PIEDADE;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;177,3
2;2;Rede Municipal;7;526;PIEDADE;2º Ano EF;2;TARDE;2;MATEMÁTICA;172,1
2;2;Rede Municipal;7;526;PIEDADE;2º Ano EF;9;GERAL;2;MATEMÁTICA;173,3
2;2;Rede Municipal;7;526;PIEDADE;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;219,7
2;2;Rede Municipal;7;526;PIEDADE;5º Ano EF;2;TARDE;2;MATEMÁTICA;227,2
2;2;Rede Municipal;7;526;PIEDADE;5º Ano EF;9;GERAL;2;MATEMÁTICA;221
2;2;Rede Municipal;7;527;PILAR DO SUL;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;172
2;2;Rede Municipal;7;527;PILAR DO SUL;2º Ano EF;2;TARDE;2;MATEMÁTICA;174,6
2;2;Rede Municipal;7;527;PILAR DO SUL;2º Ano EF;9;GERAL;2;MATEMÁTICA;172,9
2;2;Rede Municipal;7;527;PILAR DO SUL;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;221
2;2;Rede Municipal;7;527;PILAR DO SUL;5º Ano EF;2;TARDE;2;MATEMÁTICA;230,4
2;2;Rede Municipal;7;527;PILAR DO SUL;5º Ano EF;9;GERAL;2;MATEMÁTICA;224,6
2;2;Rede Municipal;7;527;PILAR DO SUL;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;0
2;2;Rede Municipal;7;527;PILAR DO SUL;9º Ano EF;2;TARDE;2;MATEMÁTICA;0
2;2;Rede Municipal;7;527;PILAR DO SUL;9º Ano EF;9;GERAL;2;MATEMÁTICA;0
2;2;Rede Municipal;4;528;PINDAMONHANGABA;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;167,2
2;2;Rede Municipal;4;528;PINDAMONHANGABA;2º Ano EF;2;TARDE;2;MATEMÁTICA;170,2
2;2;Rede Municipal;4;528;PINDAMONHANGABA;2º Ano EF;9;GERAL;2;MATEMÁTICA;168,6
2;2;Rede Municipal;4;528;PINDAMONHANGABA;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;219,4
2;2;Rede Municipal;4;528;PINDAMONHANGABA;5º Ano EF;2;TARDE;2;MATEMÁTICA;217,7
2;2;Rede Municipal;4;528;PINDAMONHANGABA;5º Ano EF;9;GERAL;2;MATEMÁTICA;218,7
2;2;Rede Municipal;5;529;PINDORAMA;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;169,4
2;2;Rede Municipal;5;529;PINDORAMA;2º Ano EF;2;TARDE;2;MATEMÁTICA;162,1
2;2;Rede Municipal;5;529;PINDORAMA;2º Ano EF;9;GERAL;2;MATEMÁTICA;166,8
2;2;Rede Municipal;5;529;PINDORAMA;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;216,1
2;2;Rede Municipal;5;529;PINDORAMA;5º Ano EF;2;TARDE;2;MATEMÁTICA;235
2;2;Rede Municipal;5;529;PINDORAMA;5º Ano EF;9;GERAL;2;MATEMÁTICA;219
2;2;Rede Municipal;5;530;ESPIRITO SANTO DO PINHAL;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;182,1
2;2;Rede Municipal;5;530;ESPIRITO SANTO DO PINHAL;2º Ano EF;2;TARDE;2;MATEMÁTICA;184,7
2;2;Rede Municipal;5;530;ESPIRITO SANTO DO PINHAL;2º Ano EF;9;GERAL;2;MATEMÁTICA;183,4
2;2;Rede Municipal;5;530;ESPIRITO SANTO DO PINHAL;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;230,3
2;2;Rede Municipal;5;530;ESPIRITO SANTO DO PINHAL;5º Ano EF;2;TARDE;2;MATEMÁTICA;242,2
2;2;Rede Municipal;5;530;ESPIRITO SANTO DO PINHAL;5º Ano EF;9;GERAL;2;MATEMÁTICA;236,5
2;2;Rede Municipal;5;531;PINHALZINHO;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;208,3
2;2;Rede Municipal;5;531;PINHALZINHO;2º Ano EF;2;TARDE;2;MATEMÁTICA;189,9
2;2;Rede Municipal;5;531;PINHALZINHO;2º Ano EF;9;GERAL;2;MATEMÁTICA;197
2;2;Rede Municipal;5;531;PINHALZINHO;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;228
2;2;Rede Municipal;5;531;PINHALZINHO;5º Ano EF;2;TARDE;2;MATEMÁTICA;215
2;2;Rede Municipal;5;531;PINHALZINHO;5º Ano EF;9;GERAL;2;MATEMÁTICA;220,1
2;2;Rede Municipal;5;531;PINHALZINHO;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;248,1
2;2;Rede Municipal;5;531;PINHALZINHO;9º Ano EF;9;GERAL;2;MATEMÁTICA;248,1
2;2;Rede Municipal;5;532;PIQUEROBI;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;155,9
2;2;Rede Municipal;5;532;PIQUEROBI;2º Ano EF;2;TARDE;2;MATEMÁTICA;156,9
2;2;Rede Municipal;5;532;PIQUEROBI;2º Ano EF;9;GERAL;2;MATEMÁTICA;156,4
2;2;Rede Municipal;5;532;PIQUEROBI;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;198,7
2;2;Rede Municipal;5;532;PIQUEROBI;5º Ano EF;2;TARDE;2;MATEMÁTICA;249,3
2;2;Rede Municipal;5;532;PIQUEROBI;5º Ano EF;9;GERAL;2;MATEMÁTICA;218,9
2;2;Rede Municipal;4;533;PIQUETE;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;177,9
2;2;Rede Municipal;4;533;PIQUETE;2º Ano EF;2;TARDE;2;MATEMÁTICA;184,7
2;2;Rede Municipal;4;533;PIQUETE;2º Ano EF;9;GERAL;2;MATEMÁTICA;181,8
2;2;Rede Municipal;4;533;PIQUETE;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;227,8
2;2;Rede Municipal;4;533;PIQUETE;5º Ano EF;2;TARDE;2;MATEMÁTICA;220,4
2;2;Rede Municipal;4;533;PIQUETE;5º Ano EF;9;GERAL;2;MATEMÁTICA;224,2
2;2;Rede Municipal;5;534;PIRACAIA;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;176,5
2;2;Rede Municipal;5;534;PIRACAIA;2º Ano EF;2;TARDE;2;MATEMÁTICA;171,9
2;2;Rede Municipal;5;534;PIRACAIA;2º Ano EF;9;GERAL;2;MATEMÁTICA;174,5
2;2;Rede Municipal;5;534;PIRACAIA;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;229,5
2;2;Rede Municipal;5;534;PIRACAIA;5º Ano EF;2;TARDE;2;MATEMÁTICA;233,6
2;2;Rede Municipal;5;534;PIRACAIA;5º Ano EF;9;GERAL;2;MATEMÁTICA;230,9
2;2;Rede Municipal;5;535;PIRACICABA;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;192
2;2;Rede Municipal;5;535;PIRACICABA;2º Ano EF;2;TARDE;2;MATEMÁTICA;171
2;2;Rede Municipal;5;535;PIRACICABA;2º Ano EF;9;GERAL;2;MATEMÁTICA;171,1
2;2;Rede Municipal;5;535;PIRACICABA;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;220,5
2;2;Rede Municipal;5;535;PIRACICABA;5º Ano EF;9;GERAL;2;MATEMÁTICA;220,5
2;2;Rede Municipal;5;536;PIRASSUNUNGA;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;159,1
2;2;Rede Municipal;5;536;PIRASSUNUNGA;2º Ano EF;2;TARDE;2;MATEMÁTICA;161,2
2;2;Rede Municipal;5;536;PIRASSUNUNGA;2º Ano EF;9;GERAL;2;MATEMÁTICA;159,6
2;2;Rede Municipal;5;536;PIRASSUNUNGA;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;212,1
2;2;Rede Municipal;5;536;PIRASSUNUNGA;5º Ano EF;2;TARDE;2;MATEMÁTICA;214,4
2;2;Rede Municipal;5;536;PIRASSUNUNGA;5º Ano EF;9;GERAL;2;MATEMÁTICA;212,8
2;2;Rede Municipal;5;537;PIRAJU;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;179,2
2;2;Rede Municipal;5;537;PIRAJU;2º Ano EF;2;TARDE;2;MATEMÁTICA;175,3
2;2;Rede Municipal;5;537;PIRAJU;2º Ano EF;9;GERAL;2;MATEMÁTICA;177,3
2;2;Rede Municipal;5;537;PIRAJU;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;223,9
2;2;Rede Municipal;5;537;PIRAJU;5º Ano EF;2;TARDE;2;MATEMÁTICA;226,5
2;2;Rede Municipal;5;537;PIRAJU;5º Ano EF;9;GERAL;2;MATEMÁTICA;224,5
2;2;Rede Municipal;5;538;PIRAJUI;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;162,1
2;2;Rede Municipal;5;538;PIRAJUI;2º Ano EF;2;TARDE;2;MATEMÁTICA;154,5
2;2;Rede Municipal;5;538;PIRAJUI;2º Ano EF;9;GERAL;2;MATEMÁTICA;159,4
2;2;Rede Municipal;5;538;PIRAJUI;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;204,2
2;2;Rede Municipal;5;538;PIRAJUI;5º Ano EF;2;TARDE;2;MATEMÁTICA;171,1
2;2;Rede Municipal;5;538;PIRAJUI;5º Ano EF;9;GERAL;2;MATEMÁTICA;192,4
2;2;Rede Municipal;5;539;PIRANGI;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;229,6
2;2;Rede Municipal;5;539;PIRANGI;2º Ano EF;2;TARDE;2;MATEMÁTICA;201,2
2;2;Rede Municipal;5;539;PIRANGI;2º Ano EF;9;GERAL;2;MATEMÁTICA;212,6
2;2;Rede Municipal;5;539;PIRANGI;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;220,9
2;2;Rede Municipal;5;539;PIRANGI;5º Ano EF;2;TARDE;2;MATEMÁTICA;205,2
2;2;Rede Municipal;5;539;PIRANGI;5º Ano EF;9;GERAL;2;MATEMÁTICA;214,6
2;2;Rede Municipal;1;540;PIRAPORA DO BOM JESUS;2º Ano EF;2;TARDE;2;MATEMÁTICA;155,1
2;2;Rede Municipal;1;540;PIRAPORA DO BOM JESUS;2º Ano EF;9;GERAL;2;MATEMÁTICA;155,1
2;2;Rede Municipal;1;540;PIRAPORA DO BOM JESUS;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;180,1
2;2;Rede Municipal;1;540;PIRAPORA DO BOM JESUS;5º Ano EF;9;GERAL;2;MATEMÁTICA;180,1
2;2;Rede Municipal;5;541;PIRAPOZINHO;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;202,7
2;2;Rede Municipal;5;541;PIRAPOZINHO;2º Ano EF;2;TARDE;2;MATEMÁTICA;183,4
2;2;Rede Municipal;5;541;PIRAPOZINHO;2º Ano EF;9;GERAL;2;MATEMÁTICA;194
2;2;Rede Municipal;5;541;PIRAPOZINHO;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;217,5
2;2;Rede Municipal;5;541;PIRAPOZINHO;5º Ano EF;2;TARDE;2;MATEMÁTICA;221,1
2;2;Rede Municipal;5;541;PIRAPOZINHO;5º Ano EF;9;GERAL;2;MATEMÁTICA;218,2
2;2;Rede Municipal;5;542;PIRATININGA;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;182,7
2;2;Rede Municipal;5;542;PIRATININGA;2º Ano EF;2;TARDE;2;MATEMÁTICA;175,7
2;2;Rede Municipal;5;542;PIRATININGA;2º Ano EF;9;GERAL;2;MATEMÁTICA;178
2;2;Rede Municipal;5;542;PIRATININGA;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;215,3
2;2;Rede Municipal;5;542;PIRATININGA;5º Ano EF;2;TARDE;2;MATEMÁTICA;226,9
2;2;Rede Municipal;5;542;PIRATININGA;5º Ano EF;9;GERAL;2;MATEMÁTICA;218,7
2;2;Rede Municipal;6;543;PITANGUEIRAS;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;187,8
2;2;Rede Municipal;6;543;PITANGUEIRAS;2º Ano EF;2;TARDE;2;MATEMÁTICA;172,2
2;2;Rede Municipal;6;543;PITANGUEIRAS;2º Ano EF;9;GERAL;2;MATEMÁTICA;179,8
2;2;Rede Municipal;6;543;PITANGUEIRAS;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;232,3
2;2;Rede Municipal;6;543;PITANGUEIRAS;5º Ano EF;2;TARDE;2;MATEMÁTICA;214,9
2;2;Rede Municipal;6;543;PITANGUEIRAS;5º Ano EF;9;GERAL;2;MATEMÁTICA;228,6
2;2;Rede Municipal;5;544;PLANALTO;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;201,8
2;2;Rede Municipal;5;544;PLANALTO;2º Ano EF;2;TARDE;2;MATEMÁTICA;181
2;2;Rede Municipal;5;544;PLANALTO;2º Ano EF;9;GERAL;2;MATEMÁTICA;191,1
2;2;Rede Municipal;5;544;PLANALTO;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;216,1
2;2;Rede Municipal;5;544;PLANALTO;5º Ano EF;2;TARDE;2;MATEMÁTICA;223
2;2;Rede Municipal;5;544;PLANALTO;5º Ano EF;9;GERAL;2;MATEMÁTICA;220,3
2;2;Rede Municipal;5;545;PLATINA;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;161,8
2;2;Rede Municipal;5;545;PLATINA;2º Ano EF;2;TARDE;2;MATEMÁTICA;185,1
2;2;Rede Municipal;5;545;PLATINA;2º Ano EF;9;GERAL;2;MATEMÁTICA;175,8
2;2;Rede Municipal;5;545;PLATINA;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;242,5
2;2;Rede Municipal;5;545;PLATINA;5º Ano EF;9;GERAL;2;MATEMÁTICA;242,5
2;2;Rede Municipal;1;546;POA;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;164,1
2;2;Rede Municipal;1;546;POA;2º Ano EF;2;TARDE;2;MATEMÁTICA;163,6
2;2;Rede Municipal;1;546;POA;2º Ano EF;9;GERAL;2;MATEMÁTICA;163,7
2;2;Rede Municipal;1;546;POA;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;209,5
2;2;Rede Municipal;1;546;POA;5º Ano EF;2;TARDE;2;MATEMÁTICA;210,1
2;2;Rede Municipal;1;546;POA;5º Ano EF;9;GERAL;2;MATEMÁTICA;209,7
2;2;Rede Municipal;5;548;POMPEIA;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;183,1
2;2;Rede Municipal;5;548;POMPEIA;2º Ano EF;2;TARDE;2;MATEMÁTICA;173,5
2;2;Rede Municipal;5;548;POMPEIA;2º Ano EF;9;GERAL;2;MATEMÁTICA;179,3
2;2;Rede Municipal;5;548;POMPEIA;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;241,8
2;2;Rede Municipal;5;548;POMPEIA;5º Ano EF;9;GERAL;2;MATEMÁTICA;241,8
2;2;Rede Municipal;5;549;PONGAI;2º Ano EF;2;TARDE;2;MATEMÁTICA;200,1
2;2;Rede Municipal;5;549;PONGAI;2º Ano EF;9;GERAL;2;MATEMÁTICA;200,1
2;2;Rede Municipal;5;549;PONGAI;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;248,4
2;2;Rede Municipal;5;549;PONGAI;5º Ano EF;9;GERAL;2;MATEMÁTICA;248,4
2;2;Rede Municipal;6;550;PONTAL;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;180,7
2;2;Rede Municipal;6;550;PONTAL;2º Ano EF;2;TARDE;2;MATEMÁTICA;184,2
2;2;Rede Municipal;6;550;PONTAL;2º Ano EF;9;GERAL;2;MATEMÁTICA;182,5
2;2;Rede Municipal;6;550;PONTAL;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;207,8
2;2;Rede Municipal;6;550;PONTAL;5º Ano EF;2;TARDE;2;MATEMÁTICA;208,7
2;2;Rede Municipal;6;550;PONTAL;5º Ano EF;9;GERAL;2;MATEMÁTICA;208,2
2;2;Rede Municipal;5;551;PONTES GESTAL;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;194,1
2;2;Rede Municipal;5;551;PONTES GESTAL;2º Ano EF;9;GERAL;2;MATEMÁTICA;194,1
2;2;Rede Municipal;5;551;PONTES GESTAL;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;228,7
2;2;Rede Municipal;5;551;PONTES GESTAL;5º Ano EF;9;GERAL;2;MATEMÁTICA;228,7
2;2;Rede Municipal;5;552;POPULINA;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;209,3
2;2;Rede Municipal;5;552;POPULINA;2º Ano EF;9;GERAL;2;MATEMÁTICA;209,3
2;2;Rede Municipal;5;552;POPULINA;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;238,7
2;2;Rede Municipal;5;552;POPULINA;5º Ano EF;9;GERAL;2;MATEMÁTICA;238,7
2;2;Rede Municipal;5;553;PORANGABA;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;195,3
2;2;Rede Municipal;5;553;PORANGABA;2º Ano EF;2;TARDE;2;MATEMÁTICA;164,5
2;2;Rede Municipal;5;553;PORANGABA;2º Ano EF;9;GERAL;2;MATEMÁTICA;180,1
2;2;Rede Municipal;5;553;PORANGABA;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;211,7
2;2;Rede Municipal;5;553;PORANGABA;5º Ano EF;2;TARDE;2;MATEMÁTICA;207,9
2;2;Rede Municipal;5;553;PORANGABA;5º Ano EF;9;GERAL;2;MATEMÁTICA;209,7
2;2;Rede Municipal;7;554;PORTO FELIZ;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;182,6
2;2;Rede Municipal;7;554;PORTO FELIZ;2º Ano EF;2;TARDE;2;MATEMÁTICA;198,9
2;2;Rede Municipal;7;554;PORTO FELIZ;2º Ano EF;9;GERAL;2;MATEMÁTICA;192,1
2;2;Rede Municipal;7;554;PORTO FELIZ;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;206,2
2;2;Rede Municipal;7;554;PORTO FELIZ;5º Ano EF;2;TARDE;2;MATEMÁTICA;207,9
2;2;Rede Municipal;7;554;PORTO FELIZ;5º Ano EF;9;GERAL;2;MATEMÁTICA;207
2;2;Rede Municipal;5;555;PORTO FERREIRA;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;164,5
2;2;Rede Municipal;5;555;PORTO FERREIRA;2º Ano EF;2;TARDE;2;MATEMÁTICA;163,6
2;2;Rede Municipal;5;555;PORTO FERREIRA;2º Ano EF;9;GERAL;2;MATEMÁTICA;164
2;2;Rede Municipal;5;555;PORTO FERREIRA;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;228
2;2;Rede Municipal;5;555;PORTO FERREIRA;5º Ano EF;2;TARDE;2;MATEMÁTICA;224,8
2;2;Rede Municipal;5;555;PORTO FERREIRA;5º Ano EF;9;GERAL;2;MATEMÁTICA;226,6
2;2;Rede Municipal;5;556;POTIRENDABA;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;189,5
2;2;Rede Municipal;5;556;POTIRENDABA;2º Ano EF;2;TARDE;2;MATEMÁTICA;170,8
2;2;Rede Municipal;5;556;POTIRENDABA;2º Ano EF;9;GERAL;2;MATEMÁTICA;172,9
2;2;Rede Municipal;5;556;POTIRENDABA;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;218,3
2;2;Rede Municipal;5;556;POTIRENDABA;5º Ano EF;9;GERAL;2;MATEMÁTICA;218,3
2;2;Rede Municipal;6;557;PRADOPOLIS;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;200,1
2;2;Rede Municipal;6;557;PRADOPOLIS;2º Ano EF;2;TARDE;2;MATEMÁTICA;195,9
2;2;Rede Municipal;6;557;PRADOPOLIS;2º Ano EF;9;GERAL;2;MATEMÁTICA;198,7
2;2;Rede Municipal;6;557;PRADOPOLIS;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;206,8
2;2;Rede Municipal;6;557;PRADOPOLIS;5º Ano EF;2;TARDE;2;MATEMÁTICA;211,9
2;2;Rede Municipal;6;557;PRADOPOLIS;5º Ano EF;9;GERAL;2;MATEMÁTICA;208,5
2;2;Rede Municipal;2;558;PRAIA GRANDE;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;162,7
2;2;Rede Municipal;2;558;PRAIA GRANDE;2º Ano EF;2;TARDE;2;MATEMÁTICA;157,9
2;2;Rede Municipal;2;558;PRAIA GRANDE;2º Ano EF;9;GERAL;2;MATEMÁTICA;160,3
2;2;Rede Municipal;2;558;PRAIA GRANDE;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;208,8
2;2;Rede Municipal;2;558;PRAIA GRANDE;5º Ano EF;2;TARDE;2;MATEMÁTICA;207,3
2;2;Rede Municipal;2;558;PRAIA GRANDE;5º Ano EF;9;GERAL;2;MATEMÁTICA;208,5
2;2;Rede Municipal;5;560;PRESIDENTE BERNARDES;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;167,1
2;2;Rede Municipal;5;560;PRESIDENTE BERNARDES;2º Ano EF;2;TARDE;2;MATEMÁTICA;210,8
2;2;Rede Municipal;5;560;PRESIDENTE BERNARDES;2º Ano EF;9;GERAL;2;MATEMÁTICA;176,6
2;2;Rede Municipal;5;560;PRESIDENTE BERNARDES;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;202,9
2;2;Rede Municipal;5;560;PRESIDENTE BERNARDES;5º Ano EF;9;GERAL;2;MATEMÁTICA;202,9
2;2;Rede Municipal;5;561;PRESIDENTE EPITACIO;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;169,4
2;2;Rede Municipal;5;561;PRESIDENTE EPITACIO;2º Ano EF;2;TARDE;2;MATEMÁTICA;158,8
2;2;Rede Municipal;5;561;PRESIDENTE EPITACIO;2º Ano EF;9;GERAL;2;MATEMÁTICA;167,9
2;2;Rede Municipal;5;561;PRESIDENTE EPITACIO;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;228,4
2;2;Rede Municipal;5;561;PRESIDENTE EPITACIO;5º Ano EF;2;TARDE;2;MATEMÁTICA;235,1
2;2;Rede Municipal;5;561;PRESIDENTE EPITACIO;5º Ano EF;9;GERAL;2;MATEMÁTICA;229,3
2;2;Rede Municipal;5;562;PRESIDENTE PRUDENTE;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;172,8
2;2;Rede Municipal;5;562;PRESIDENTE PRUDENTE;2º Ano EF;2;TARDE;2;MATEMÁTICA;165,5
2;2;Rede Municipal;5;562;PRESIDENTE PRUDENTE;2º Ano EF;9;GERAL;2;MATEMÁTICA;167,3
2;2;Rede Municipal;5;562;PRESIDENTE PRUDENTE;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;229
2;2;Rede Municipal;5;562;PRESIDENTE PRUDENTE;5º Ano EF;2;TARDE;2;MATEMÁTICA;228,5
2;2;Rede Municipal;5;562;PRESIDENTE PRUDENTE;5º Ano EF;9;GERAL;2;MATEMÁTICA;229
2;2;Rede Municipal;5;563;PRESIDENTE VENCESLAU;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;169,1
2;2;Rede Municipal;5;563;PRESIDENTE VENCESLAU;2º Ano EF;2;TARDE;2;MATEMÁTICA;193,1
2;2;Rede Municipal;5;563;PRESIDENTE VENCESLAU;2º Ano EF;9;GERAL;2;MATEMÁTICA;176,6
2;2;Rede Municipal;5;563;PRESIDENTE VENCESLAU;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;239,7
2;2;Rede Municipal;5;563;PRESIDENTE VENCESLAU;5º Ano EF;2;TARDE;2;MATEMÁTICA;235,3
2;2;Rede Municipal;5;563;PRESIDENTE VENCESLAU;5º Ano EF;9;GERAL;2;MATEMÁTICA;238,4
2;2;Rede Municipal;5;564;PROMISSAO;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;179,5
2;2;Rede Municipal;5;564;PROMISSAO;2º Ano EF;2;TARDE;2;MATEMÁTICA;212,3
2;2;Rede Municipal;5;564;PROMISSAO;2º Ano EF;9;GERAL;2;MATEMÁTICA;194,8
2;2;Rede Municipal;5;564;PROMISSAO;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;235,9
2;2;Rede Municipal;5;564;PROMISSAO;5º Ano EF;2;TARDE;2;MATEMÁTICA;234,1
2;2;Rede Municipal;5;564;PROMISSAO;5º Ano EF;9;GERAL;2;MATEMÁTICA;235,1
2;2;Rede Municipal;5;565;QUATA;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;180,1
2;2;Rede Municipal;5;565;QUATA;2º Ano EF;2;TARDE;2;MATEMÁTICA;182,2
2;2;Rede Municipal;5;565;QUATA;2º Ano EF;9;GERAL;2;MATEMÁTICA;181,1
2;2;Rede Municipal;5;565;QUATA;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;217
2;2;Rede Municipal;5;565;QUATA;5º Ano EF;2;TARDE;2;MATEMÁTICA;228,9
2;2;Rede Municipal;5;565;QUATA;5º Ano EF;9;GERAL;2;MATEMÁTICA;223,3
2;2;Rede Municipal;5;566;QUEIROZ;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;251,5
2;2;Rede Municipal;5;566;QUEIROZ;2º Ano EF;2;TARDE;2;MATEMÁTICA;213,1
2;2;Rede Municipal;5;566;QUEIROZ;2º Ano EF;9;GERAL;2;MATEMÁTICA;226,7
