BIOMA,ESTADO,MUNICIPIO,AREAHA,ANODETEC,VPRESSAO
Caatinga,BAHIA,Riacho de Santana,43.88,2022,others
Caatinga,BAHIA,Santa Rita de Cássia,9.58,2022,others
Caatinga,BAHIA,Sobradinho,3.57,2022,others
Caatinga,BAHIA,Piatã,10.25,2022,others
Caatinga,BAHIA,Capim Grosso,4.04,2022,agriculture
Caatinga,BAHIA,Inhambupe,62.81,2022,agriculture
Caatinga,BAHIA,Antas,32.49,2022,agriculture
Caatinga,BAHIA,Capim Grosso,5.23,2022,agriculture
Caatinga,BAHIA,Aracatu,17.46,2022,agriculture
Caatinga,BAHIA,Coronel João Sá,6.49,2022,agriculture
Cerrado,BAHIA,São Desidério,1342.62,2022,agriculture
Cerrado,BAHIA,Riachão das Neves,550.93,2022,agriculture
Caatinga,BAHIA,Rio Real,5.57,2022,agriculture
Mata Atlântica,BAHIA,Esplanada,1.11,2022,agriculture
Caatinga,BAHIA,Tucano,3.0,2022,others
Caatinga,BAHIA,Ponto Novo,25.34,2022,agriculture
Caatinga,BAHIA,Riacho de Santana,103.7,2022,agriculture
Caatinga,BAHIA,Ribeira do Amparo,73.5,2022,agriculture
Caatinga,BAHIA,Itapicuru,42.31,2022,agriculture
Caatinga,BAHIA,Tucano,0.49,2022,agriculture
Caatinga,BAHIA,Crisópolis,26.45,2022,agriculture
Caatinga,BAHIA,Santa Rita de Cássia,49.8,2022,agriculture
Caatinga,BAHIA,Jacobina,0.74,2022,agriculture
Caatinga,BAHIA,Crisópolis,1.33,2022,agriculture
Cerrado,BAHIA,Correntina,420.63,2022,agriculture
Caatinga,BAHIA,Itapicuru,243.7,2022,agriculture
Caatinga,BAHIA,Oliveira dos Brejinhos,18.59,2022,agriculture
Caatinga,BAHIA,Tucano,22.88,2022,agriculture
Cerrado,BAHIA,Santa Rita de Cássia,8.59,2022,agriculture
Caatinga,BAHIA,Buritirama,10.14,2022,others
Caatinga,BAHIA,Ribeira do Pombal,10.01,2022,others
Caatinga,BAHIA,Ribeira do Pombal,56.49,2022,agriculture
Caatinga,BAHIA,Riacho de Santana,8.92,2022,others
Caatinga,BAHIA,Boninal,13.76,2022,others
Caatinga,BAHIA,Buritirama,1.58,2022,others
Caatinga,BAHIA,Caculé,4.0,2022,others
Caatinga,BAHIA,Santana,5.12,2022,others
Mata Atlântica,BAHIA,Cardeal da Silva,1.53,2022,agriculture
Caatinga,BAHIA,Brejolândia,23.44,2022,others
Mata Atlântica,BAHIA,Jandaíra,8.42,2022,agriculture
Mata Atlântica,BAHIA,Entre Rios,0.64,2022,agriculture
Caatinga,BAHIA,Riacho de Santana,15.25,2022,others
Mata Atlântica,BAHIA,Pojuca,7.49,2022,agriculture
Mata Atlântica,BAHIA,Ibicuí,1.72,2022,agriculture
Caatinga,BAHIA,Itapicuru,31.68,2022,others
Caatinga,BAHIA,Itapicuru,37.38,2022,agriculture
Caatinga,BAHIA,Tucano,7.99,2022,others
Caatinga,BAHIA,Iaçu,68.3,2022,others
Mata Atlântica,BAHIA,Água Fria,9.84,2022,agriculture
Mata Atlântica,BAHIA,Esplanada,4.18,2022,agriculture
Caatinga,BAHIA,Ibipeba,57.55,2022,renewable_energy_project
Caatinga,BAHIA,Caldeirão Grande,1.38,2022,others
Caatinga,BAHIA,Itapicuru,129.45,2022,others
Caatinga,BAHIA,Barra,84.85,2022,others
Mata Atlântica,BAHIA,Valença,2.0,2022,agriculture
Caatinga,BAHIA,Morro do Chapéu,5.21,2022,others
Caatinga,BAHIA,Planaltino,4.5,2022,others
Caatinga,BAHIA,Oliveira dos Brejinhos,17.3,2022,others
Caatinga,BAHIA,Brejolândia,3.22,2022,others
Cerrado,BAHIA,Santa Rita de Cássia,140.77,2022,agriculture
Cerrado,BAHIA,Barreiras,7.15,2022,agriculture
Cerrado,BAHIA,Cristópolis,3.56,2022,agriculture
Mata Atlântica,BAHIA,Ouriçangas,3.35,2022,agriculture
Mata Atlântica,BAHIA,Jandaíra,1.87,2022,agriculture
Mata Atlântica,BAHIA,Tremedal,1.67,2022,agriculture
Mata Atlântica,BAHIA,Vitória da Conquista,6.72,2022,agriculture
Mata Atlântica,BAHIA,Tremedal,1.41,2022,agriculture
Mata Atlântica,BAHIA,Cândido Sales,4.44,2022,agriculture
Mata Atlântica,BAHIA,Vitória da Conquista,0.75,2022,agriculture
Mata Atlântica,BAHIA,Belo Campo,3.11,2022,agriculture
Mata Atlântica,BAHIA,Belo Campo,12.03,2022,agriculture
Mata Atlântica,BAHIA,Cândido Sales,55.29,2022,agriculture
Caatinga,BAHIA,Seabra,1.75,2022,others
Caatinga,BAHIA,Sobradinho,22.23,2022,others
Caatinga,BAHIA,Ibotirama,18.23,2022,others
Caatinga,BAHIA,Brejolândia,9.01,2022,others
Caatinga,BAHIA,Riacho de Santana,15.65,2022,others
Caatinga,BAHIA,Sento Sé,6.79,2022,others
Caatinga,BAHIA,Juazeiro,11.68,2022,others
Caatinga,BAHIA,Remanso,16.95,2022,others
Caatinga,BAHIA,Macaúbas,8.01,2022,others
Cerrado,BAHIA,Mansidão,68.51,2022,agriculture
Caatinga,BAHIA,Ibotirama,40.51,2022,others
Caatinga,BAHIA,Novo Horizonte,3.71,2022,others
Caatinga,BAHIA,Ribeira do Pombal,2.91,2022,others
Caatinga,BAHIA,Cícero Dantas,10.52,2022,others
Caatinga,BAHIA,Juazeiro,4.91,2022,others
Caatinga,BAHIA,Riacho de Santana,9.48,2022,others
Caatinga,BAHIA,Euclides da Cunha,66.09,2022,others
Caatinga,BAHIA,Oliveira dos Brejinhos,26.62,2022,others
Caatinga,BAHIA,Várzea Nova,3.87,2022,agriculture
Caatinga,BAHIA,Piatã,1.65,2022,others
Caatinga,BAHIA,Santa Brígida,1.33,2022,others
Caatinga,BAHIA,Ibotirama,20.04,2022,agriculture
Caatinga,BAHIA,Riacho de Santana,6.79,2022,others
Caatinga,BAHIA,Campo Formoso,5.11,2022,others
Caatinga,BAHIA,Juazeiro,17.53,2022,others
Caatinga,BAHIA,Boninal,12.56,2022,others
Caatinga,BAHIA,Iaçu,23.84,2022,others
Caatinga,BAHIA,Euclides da Cunha,40.15,2022,others
Caatinga,BAHIA,Morro do Chapéu,3.78,2022,others
Caatinga,BAHIA,Euclides da Cunha,26.48,2022,others
Cerrado,BAHIA,Igaporã,6.89,2022,agriculture
Caatinga,BAHIA,Wanderley,922.42,2022,agriculture
Caatinga,BAHIA,Santa Rita de Cássia,31.57,2022,others
Caatinga,BAHIA,Remanso,0.32,2022,others
Caatinga,BAHIA,Saúde,1.59,2022,others
Caatinga,BAHIA,Iramaia,20.9,2022,others
Caatinga,BAHIA,Juazeiro,109.39,2022,renewable_energy_project
Caatinga,BAHIA,Morro do Chapéu,43.75,2022,others
Caatinga,BAHIA,Brejolândia,6.63,2022,others
Caatinga,BAHIA,Brejolândia,56.95,2022,others
Caatinga,BAHIA,Pilão Arcado,1.05,2022,others
Caatinga,BAHIA,Riacho de Santana,42.95,2022,others
Caatinga,BAHIA,Livramento de Nossa Senhora,1.96,2022,others
Caatinga,BAHIA,Ribeira do Amparo,1.57,2022,agriculture
Caatinga,BAHIA,Antas,10.4,2022,others
Caatinga,BAHIA,Sítio do Quinto,1.91,2022,others
Caatinga,BAHIA,Ponto Novo,61.16,2022,others
Caatinga,BAHIA,Cotegipe,30.09,2022,agriculture
Caatinga,BAHIA,Ribeira do Amparo,0.67,2022,others
Caatinga,BAHIA,Riacho de Santana,9.25,2022,others
Caatinga,BAHIA,Nova Soure,3.05,2022,others
Caatinga,BAHIA,Cansanção,5.62,2022,others
Cerrado,BAHIA,Coribe,18.08,2022,agriculture
Caatinga,BAHIA,Cotegipe,49.05,2022,others
Cerrado,BAHIA,Caetité,24.57,2022,renewable_energy_project
Cerrado,BAHIA,Caetité,24.67,2022,urban_expansion
Cerrado,BAHIA,Barreiras,154.47,2022,agriculture
Cerrado,BAHIA,Santa Rita de Cássia,3.33,2022,agriculture
Cerrado,BAHIA,Riacho de Santana,6.58,2022,agriculture
Cerrado,BAHIA,Brejolândia,29.4,2022,agriculture
Caatinga,BAHIA,Boninal,14.47,2022,agriculture
Caatinga,BAHIA,Jequié,23.0,2022,agriculture
Caatinga,BAHIA,Cotegipe,8.54,2022,agriculture
Caatinga,BAHIA,Ponto Novo,1.99,2022,agriculture
Cerrado,BAHIA,Caetité,20.87,2022,renewable_energy_project
Cerrado,BAHIA,Caetité,24.79,2022,renewable_energy_project
Caatinga,BAHIA,Carinhanha,23.63,2022,others
Caatinga,BAHIA,São Félix do Coribe,18.75,2022,others
Cerrado,BAHIA,Caetité,17.8,2022,mining
Caatinga,BAHIA,Umburanas,20.92,2022,others
Caatinga,BAHIA,Jeremoabo,71.93,2022,others
Caatinga,BAHIA,Monte Santo,2.35,2022,others
Caatinga,BAHIA,Boa Nova,32.06,2022,others
Cerrado,BAHIA,Brejolândia,12.56,2022,agriculture
Mata Atlântica,BAHIA,Entre Rios,1.85,2022,agriculture
Mata Atlântica,BAHIA,Rio Real,1.53,2022,agriculture
Mata Atlântica,BAHIA,Jandaíra,20.7,2022,others
Caatinga,BAHIA,Sítio do Quinto,3.06,2022,others
Caatinga,BAHIA,Carinhanha,50.39,2022,others
Caatinga,BAHIA,Tucano,100.57,2022,others
Caatinga,BAHIA,Jeremoabo,14.49,2022,others
Caatinga,BAHIA,Jacobina,5.09,2022,others
Caatinga,BAHIA,Ribeira do Pombal,1.33,2022,others
Caatinga,BAHIA,Itapicuru,101.93,2022,others
Caatinga,BAHIA,Anagé,10.52,2022,agriculture
Caatinga,BAHIA,Morro do Chapéu,5.18,2022,others
Caatinga,BAHIA,Ribeira do Amparo,18.82,2022,agriculture
Caatinga,BAHIA,Bom Jesus da Lapa,52.7,2022,others
Caatinga,BAHIA,Itapicuru,8.72,2022,others
Caatinga,BAHIA,Ribeira do Pombal,56.11,2022,others
Caatinga,BAHIA,Ribeira do Amparo,29.81,2022,others
Caatinga,BAHIA,Boa Nova,16.47,2022,others
Mata Atlântica,BAHIA,Araçás,6.45,2022,agriculture
Mata Atlântica,BAHIA,Araçás,3.0,2022,agriculture
Mata Atlântica,BAHIA,Esplanada,1.93,2022,agriculture
Caatinga,BAHIA,Anagé,1.84,2022,others
Mata Atlântica,BAHIA,Esplanada,4.2,2022,agriculture
Mata Atlântica,BAHIA,Itanagra,56.11,2022,agriculture
Mata Atlântica,BAHIA,Mata de São João,2.31,2022,agriculture
Mata Atlântica,BAHIA,Amélia Rodrigues,3.3,2022,agriculture
Mata Atlântica,BAHIA,Mata de São João,1.03,2022,urban_expansion
Mata Atlântica,BAHIA,Simões Filho,1.15,2022,agriculture
Caatinga,BAHIA,Cotegipe,0.99,2022,agriculture
Caatinga,BAHIA,Ribeira do Pombal,5.25,2022,others
Caatinga,BAHIA,Quijingue,9.06,2022,others
Caatinga,BAHIA,Feira da Mata,4.66,2022,others
Caatinga,BAHIA,Brumado,5.35,2022,others
Caatinga,BAHIA,Sítio do Quinto,25.9,2022,agriculture
Caatinga,BAHIA,Palmas de Monte Alto,42.48,2022,others
Caatinga,BAHIA,Santa Rita de Cássia,2.29,2022,others
Caatinga,BAHIA,Serra do Ramalho,40.24,2022,others
Caatinga,BAHIA,Tucano,53.29,2022,agriculture
Cerrado,BAHIA,Igaporã,2.87,2022,others
Cerrado,BAHIA,Santa Rita de Cássia,5.0,2022,agriculture
Caatinga,BAHIA,Piatã,13.5,2022,others
Caatinga,BAHIA,Monte Santo,5.7,2022,others
Caatinga,BAHIA,Carinhanha,7.25,2022,others
Caatinga,BAHIA,Adustina,5.37,2022,others
Cerrado,BAHIA,Igaporã,5.75,2022,agriculture
Caatinga,BAHIA,Tucano,112.84,2022,others
Caatinga,BAHIA,Queimadas,93.34,2022,others
Caatinga,BAHIA,Macaúbas,2.25,2022,others
Mata Atlântica,BAHIA,Macarani,13.3,2022,agriculture
Caatinga,BAHIA,Curaçá,15.6,2022,others
Caatinga,BAHIA,Itapicuru,5.3,2022,agriculture
Caatinga,BAHIA,Itapicuru,2.23,2022,agriculture
Caatinga,BAHIA,Cotegipe,12.81,2022,others
Caatinga,BAHIA,Itapicuru,1.73,2022,others
Caatinga,BAHIA,Piatã,3.65,2022,others
Caatinga,BAHIA,Nova Soure,10.21,2022,agriculture
Caatinga,BAHIA,Bom Jesus da Lapa,0.89,2022,agriculture
Caatinga,BAHIA,Caldeirão Grande,30.67,2022,agriculture
Caatinga,BAHIA,Itapicuru,18.47,2022,agriculture
Caatinga,BAHIA,Jacobina,6.75,2022,agriculture
Caatinga,BAHIA,Itapicuru,119.31,2022,agriculture
Caatinga,BAHIA,Queimadas,63.48,2022,agriculture
Caatinga,BAHIA,Cipó,2.33,2022,agriculture
Caatinga,BAHIA,Piatã,25.24,2022,agriculture
Caatinga,BAHIA,Bom Jesus da Lapa,19.63,2022,agriculture
Caatinga,BAHIA,Riacho de Santana,6.33,2022,agriculture
Caatinga,BAHIA,Cotegipe,49.15,2022,agriculture
Caatinga,BAHIA,Marcionílio Souza,49.35,2022,agriculture
Caatinga,BAHIA,Ribeira do Amparo,9.25,2022,agriculture
Mata Atlântica,BAHIA,Pedrão,12.16,2022,agriculture
Caatinga,BAHIA,Ribeira do Amparo,5.1,2022,agriculture
Mata Atlântica,BAHIA,Pojuca,3.0,2022,agriculture
Mata Atlântica,BAHIA,Catu,0.68,2022,agriculture
Mata Atlântica,BAHIA,Mata de São João,1.56,2022,urban_expansion
Mata Atlântica,BAHIA,Conceição da Feira,16.22,2022,agriculture
Caatinga,BAHIA,Banzaê,106.77,2022,agriculture
Caatinga,BAHIA,Ituaçu,5.15,2022,agriculture
Caatinga,BAHIA,Bom Jesus da Lapa,4.26,2022,agriculture
Caatinga,BAHIA,Jacobina,3.1,2022,agriculture
Caatinga,BAHIA,Casa Nova,5.61,2022,agriculture
Cerrado,BAHIA,Cotegipe,11.44,2022,agriculture
Cerrado,BAHIA,Santa Rita de Cássia,18.25,2022,agriculture
Cerrado,BAHIA,Jaborandi,13.91,2022,agriculture
Cerrado,BAHIA,Baianópolis,722.1,2022,agriculture
Cerrado,BAHIA,Riachão das Neves,105.99,2022,agriculture
Cerrado,BAHIA,Santa Rita de Cássia,33.08,2022,agriculture
Cerrado,BAHIA,Santa Rita de Cássia,22.21,2022,agriculture
Caatinga,BAHIA,Sítio do Quinto,4.72,2022,agriculture
Caatinga,BAHIA,Angical,19.87,2022,agriculture
Caatinga,BAHIA,Licínio de Almeida,13.69,2022,agriculture
Caatinga,BAHIA,Matina,3.44,2022,agriculture
Caatinga,BAHIA,Itapicuru,14.17,2022,agriculture
Caatinga,BAHIA,Cotegipe,9.33,2022,agriculture
Caatinga,BAHIA,Caém,15.01,2022,agriculture
Cerrado,BAHIA,Santa Rita de Cássia,122.73,2022,agriculture
Mata Atlântica,BAHIA,Camacan,7.13,2022,agriculture
Mata Atlântica,BAHIA,Lajedo do Tabocal,12.07,2022,agriculture
Caatinga,BAHIA,Itapicuru,20.09,2022,agriculture
Caatinga,BAHIA,Anagé,5.46,2022,agriculture
Caatinga,BAHIA,Santa Rita de Cássia,1.7,2022,agriculture
Caatinga,BAHIA,Piatã,14.07,2022,agriculture
Mata Atlântica,BAHIA,Macarani,27.73,2022,agriculture
Cerrado,BAHIA,Cotegipe,18.46,2022,agriculture
Cerrado,BAHIA,Cotegipe,386.17,2022,agriculture
Cerrado,BAHIA,Jaborandi,279.21,2022,agriculture
Caatinga,BAHIA,Itapicuru,1.69,2022,others
Caatinga,BAHIA,Caldeirão Grande,0.7,2022,others
Caatinga,BAHIA,Jeremoabo,311.09,2022,others
Caatinga,BAHIA,Monte Santo,3.33,2022,others
Caatinga,BAHIA,Palmas de Monte Alto,29.71,2022,agriculture
Caatinga,BAHIA,Ituaçu,2.03,2022,agriculture
Caatinga,BAHIA,Santa Brígida,1.37,2022,others
Caatinga,BAHIA,Monte Santo,1.61,2022,agriculture
Caatinga,BAHIA,Santa Rita de Cássia,14.79,2022,agriculture
Caatinga,BAHIA,Riacho de Santana,7.58,2022,others
Caatinga,BAHIA,Caém,13.69,2022,others
Caatinga,BAHIA,Barra,93.79,2022,others
Caatinga,BAHIA,Mirangaba,2.05,2022,others
Caatinga,BAHIA,Itapicuru,6.06,2022,others
Caatinga,BAHIA,Boa Nova,8.85,2022,others
Cerrado,BAHIA,Formosa do Rio Preto,263.58,2022,agriculture
Caatinga,BAHIA,Macaúbas,7.81,2022,others
Caatinga,BAHIA,Érico Cardoso,3.93,2022,others
Cerrado,BAHIA,Santa Rita de Cássia,29.68,2022,agriculture
Caatinga,BAHIA,Bom Jesus da Lapa,4.51,2022,agriculture
Caatinga,BAHIA,Morro do Chapéu,3.01,2022,agriculture
Caatinga,BAHIA,Jeremoabo,12.53,2022,agriculture
Caatinga,BAHIA,Urandi,4.95,2022,agriculture
Caatinga,BAHIA,Itapicuru,28.53,2022,agriculture
Cerrado,BAHIA,Formosa do Rio Preto,12.93,2022,agriculture
Caatinga,BAHIA,Santa Rita de Cássia,94.66,2022,agriculture
Caatinga,BAHIA,Ituaçu,4.41,2022,agriculture
Caatinga,BAHIA,Érico Cardoso,10.07,2022,agriculture
Caatinga,BAHIA,Cotegipe,277.34,2022,agriculture
Caatinga,BAHIA,Cotegipe,39.72,2022,agriculture
Caatinga,BAHIA,Anagé,2.4,2022,agriculture
Caatinga,BAHIA,Ribeira do Amparo,5.57,2022,agriculture
Caatinga,BAHIA,Ribeira do Amparo,5.73,2022,agriculture
Caatinga,BAHIA,Ituaçu,1.69,2022,agriculture
Caatinga,BAHIA,Caculé,2.42,2022,agriculture
Caatinga,BAHIA,Sebastião Laranjeiras,13.69,2022,agriculture
Caatinga,BAHIA,Monte Santo,2.46,2022,agriculture
Cerrado,BAHIA,Tabocas do Brejo Velho,29.44,2022,agriculture
Cerrado,BAHIA,Formosa do Rio Preto,18.92,2022,agriculture
Cerrado,BAHIA,Tabocas do Brejo Velho,23.84,2022,agriculture
Cerrado,BAHIA,Barreiras,148.0,2022,agriculture
Caatinga,BAHIA,Paratinga,5.53,2022,agriculture
Caatinga,BAHIA,Jacaraci,7.01,2022,agriculture
Caatinga,BAHIA,Paulo Afonso,6.74,2022,agriculture
Caatinga,BAHIA,Anagé,0.62,2022,agriculture
Caatinga,BAHIA,Angical,5.71,2022,agriculture
Caatinga,BAHIA,Palmas de Monte Alto,28.88,2022,agriculture
Mata Atlântica,BAHIA,Santa Cruz Cabrália,2.32,2022,agriculture
Caatinga,BAHIA,Morro do Chapéu,3.02,2022,renewable_energy_project
Mata Atlântica,BAHIA,Camacan,2.01,2022,agriculture
Cerrado,BAHIA,São Desidério,1588.41,2022,agriculture
Mata Atlântica,BAHIA,Itapebi,7.51,2022,agriculture
Mata Atlântica,BAHIA,Barra do Rocha,1.84,2022,agriculture
Cerrado,BAHIA,Jaborandi,1048.97,2022,agriculture
Cerrado,BAHIA,Baianópolis,115.56,2022,agriculture
Cerrado,BAHIA,Baianópolis,283.33,2022,agriculture
Cerrado,BAHIA,Correntina,1556.07,2022,agriculture
Mata Atlântica,BAHIA,Una,0.56,2022,agriculture
Mata Atlântica,BAHIA,Camacan,6.82,2022,agriculture
Caatinga,BAHIA,São Félix do Coribe,6.78,2022,agriculture
Caatinga,BAHIA,Sítio do Quinto,28.57,2022,agriculture
Caatinga,BAHIA,Caraíbas,10.0,2022,agriculture
Caatinga,BAHIA,Santa Rita de Cássia,7.83,2022,agriculture
Caatinga,BAHIA,Ituaçu,32.77,2022,agriculture
Caatinga,BAHIA,Urandi,2.1,2022,agriculture
Caatinga,BAHIA,Coronel João Sá,16.53,2022,agriculture
Cerrado,BAHIA,Luís Eduardo Magalhães,162.93,2022,agriculture
Caatinga,BAHIA,Jaborandi,12.56,2022,agriculture
Caatinga,BAHIA,Santa Rita de Cássia,3.65,2022,agriculture
Caatinga,BAHIA,Ibotirama,112.86,2022,agriculture
Caatinga,BAHIA,Santa Rita de Cássia,12.28,2022,agriculture
Caatinga,BAHIA,Buritirama,19.9,2022,agriculture
Caatinga,BAHIA,Boninal,4.93,2022,agriculture
Caatinga,BAHIA,Ribeira do Amparo,2.98,2022,agriculture
Caatinga,BAHIA,Caculé,1.01,2022,agriculture
Caatinga,BAHIA,Jacaraci,2.36,2022,agriculture
Cerrado,BAHIA,Riachão das Neves,301.64,2022,agriculture
Cerrado,BAHIA,São Desidério,74.25,2022,agriculture
Caatinga,BAHIA,Santa Rita de Cássia,5.5,2022,agriculture
Caatinga,BAHIA,Brejolândia,35.2,2022,agriculture
Caatinga,BAHIA,Sítio do Quinto,3.44,2022,agriculture
Caatinga,BAHIA,Brumado,3.74,2022,agriculture
Caatinga,BAHIA,Santa Rita de Cássia,8.62,2022,agriculture
Caatinga,BAHIA,Lagoa Real,6.55,2022,agriculture
Caatinga,BAHIA,Piatã,4.73,2022,agriculture
Caatinga,BAHIA,Licínio de Almeida,11.01,2022,agriculture
Caatinga,BAHIA,Morro do Chapéu,10.4,2022,agriculture
Caatinga,BAHIA,Urandi,4.26,2022,agriculture
Caatinga,BAHIA,Campo Formoso,6.32,2022,agriculture
Caatinga,BAHIA,Bonito,16.59,2022,agriculture
Caatinga,BAHIA,Brumado,3.81,2022,agriculture
Caatinga,BAHIA,Mansidão,2.45,2022,agriculture
Caatinga,BAHIA,Pindobaçu,3.29,2022,agriculture
Caatinga,BAHIA,Caculé,6.92,2022,agriculture
Caatinga,BAHIA,Santa Brígida,18.64,2022,agriculture
Caatinga,BAHIA,Caetité,2.65,2022,agriculture
Caatinga,BAHIA,Livramento de Nossa Senhora,2.91,2022,agriculture
Caatinga,BAHIA,Bonito,7.93,2022,agriculture
Caatinga,BAHIA,Palmas de Monte Alto,7.55,2022,agriculture
Caatinga,BAHIA,Pilão Arcado,1.12,2022,agriculture
Caatinga,BAHIA,Caém,11.15,2022,agriculture
Caatinga,BAHIA,Riacho de Santana,1.69,2022,agriculture
Caatinga,BAHIA,Feira da Mata,30.01,2022,agriculture
Caatinga,BAHIA,Paratinga,3.3,2022,agriculture
Caatinga,BAHIA,Cotegipe,5.24,2022,agriculture
Caatinga,BAHIA,Andaraí,12.78,2022,agriculture
Caatinga,BAHIA,Cotegipe,11.3,2022,agriculture
Caatinga,BAHIA,Wanderley,5.5,2022,agriculture
Caatinga,BAHIA,Iramaia,0.42,2022,agriculture
Caatinga,BAHIA,Rio do Antônio,0.73,2022,agriculture
Caatinga,BAHIA,Brumado,38.91,2022,agriculture
Caatinga,BAHIA,Santana,1.47,2022,others
Caatinga,BAHIA,Serra do Ramalho,4.64,2022,others
Caatinga,BAHIA,Itapicuru,8.49,2022,others
Caatinga,BAHIA,Caém,46.13,2022,others
Caatinga,BAHIA,Seabra,8.3,2022,agriculture
Caatinga,BAHIA,Livramento de Nossa Senhora,6.64,2022,agriculture
Caatinga,BAHIA,Aracatu,2.89,2022,agriculture
Caatinga,BAHIA,Riacho de Santana,25.7,2022,agriculture
Caatinga,BAHIA,Campo Formoso,3.79,2022,agriculture
Caatinga,BAHIA,Brumado,2.55,2022,agriculture
Caatinga,BAHIA,Bonito,42.8,2022,agriculture
Caatinga,BAHIA,Palmas de Monte Alto,13.48,2022,agriculture
Caatinga,BAHIA,Ituaçu,4.71,2022,agriculture
Caatinga,BAHIA,Lagoa Real,0.64,2022,agriculture
Caatinga,BAHIA,Piatã,2.05,2022,agriculture
Caatinga,BAHIA,Malhada,22.09,2022,agriculture
Caatinga,BAHIA,Guajeru,9.17,2022,agriculture
Caatinga,BAHIA,Aracatu,16.68,2022,agriculture
Caatinga,BAHIA,Palmas de Monte Alto,24.06,2022,others
Caatinga,BAHIA,Novo Horizonte,9.18,2022,agriculture
Caatinga,BAHIA,Boninal,10.58,2022,agriculture
Caatinga,BAHIA,Ituaçu,1.24,2022,agriculture
Caatinga,BAHIA,Urandi,2.59,2022,agriculture
Caatinga,BAHIA,Xique-Xique,7.88,2022,renewable_energy_project
Caatinga,BAHIA,Santaluz,4.75,2022,agriculture
Caatinga,BAHIA,Cipó,18.96,2022,agriculture
Caatinga,BAHIA,Carinhanha,37.11,2022,agriculture
Caatinga,BAHIA,Sobradinho,0.93,2022,others
Caatinga,BAHIA,Caém,4.35,2022,others
Caatinga,BAHIA,Ribeira do Amparo,20.59,2022,others
Cerrado,BAHIA,Formosa do Rio Preto,3116.95,2022,agriculture
Caatinga,BAHIA,Maetinga,5.53,2022,others
Caatinga,BAHIA,Monte Santo,4.39,2022,others
Caatinga,BAHIA,Itapicuru,3.75,2022,others
Caatinga,BAHIA,Bom Jesus da Lapa,3.24,2022,others
Caatinga,BAHIA,Casa Nova,4.26,2022,others
Mata Atlântica,BAHIA,Jucuruçu,15.04,2022,agriculture
Caatinga,BAHIA,Cotegipe,36.57,2022,agriculture
Mata Atlântica,BAHIA,Nova Viçosa,2.34,2022,agriculture
Caatinga,BAHIA,Mirangaba,2.6,2022,agriculture
Mata Atlântica,BAHIA,Jucuruçu,5.32,2022,agriculture
Caatinga,BAHIA,Ibipitanga,8.05,2022,agriculture
Caatinga,BAHIA,Cotegipe,4.78,2022,agriculture
Caatinga,BAHIA,Paulo Afonso,6.53,2022,agriculture
Caatinga,BAHIA,Macaúbas,10.12,2022,agriculture
Caatinga,BAHIA,Rio do Antônio,10.74,2022,others
Caatinga,BAHIA,Boninal,1.17,2022,agriculture
Caatinga,BAHIA,Caculé,106.16,2022,agriculture
Caatinga,BAHIA,Sebastião Laranjeiras,4.55,2022,agriculture
Caatinga,BAHIA,Brumado,7.21,2022,agriculture
Caatinga,BAHIA,Cotegipe,6.75,2022,agriculture
Caatinga,BAHIA,Piatã,42.56,2022,agriculture
Caatinga,BAHIA,Riacho de Santana,5.13,2022,agriculture
Caatinga,BAHIA,Lagoa Real,4.71,2022,agriculture
Caatinga,BAHIA,Poções,13.75,2022,agriculture
Caatinga,BAHIA,Santa Brígida,10.28,2022,agriculture
Caatinga,BAHIA,Piatã,15.95,2022,agriculture
Caatinga,BAHIA,Paratinga,5.29,2022,agriculture
Caatinga,BAHIA,Cotegipe,2.54,2022,agriculture
Caatinga,BAHIA,Anagé,16.48,2022,agriculture
Caatinga,BAHIA,Pilão Arcado,2.94,2022,agriculture
Caatinga,BAHIA,Brumado,3.96,2022,agriculture
Caatinga,BAHIA,Angical,58.7,2022,agriculture
Caatinga,BAHIA,Caém,76.51,2022,agriculture
Caatinga,BAHIA,Piatã,2.79,2022,agriculture
Caatinga,BAHIA,Seabra,3.3,2022,agriculture
Caatinga,BAHIA,Cotegipe,6.32,2022,agriculture
Caatinga,BAHIA,Monte Santo,3.65,2022,agriculture
Caatinga,BAHIA,Cotegipe,2.21,2022,agriculture
Caatinga,BAHIA,Brumado,2.57,2022,agriculture
Caatinga,BAHIA,Piatã,15.04,2022,agriculture
Caatinga,BAHIA,Jeremoabo,63.57,2022,agriculture
Caatinga,BAHIA,Santa Rita de Cássia,2.58,2022,agriculture
Caatinga,BAHIA,Boninal,1.98,2022,agriculture
Caatinga,BAHIA,Tremedal,9.66,2022,agriculture
Caatinga,BAHIA,Ituaçu,0.76,2022,agriculture
Caatinga,BAHIA,Buritirama,12.2,2022,agriculture
Caatinga,BAHIA,Angical,13.13,2022,agriculture
Caatinga,BAHIA,Caculé,6.35,2022,agriculture
Caatinga,BAHIA,Ituaçu,4.35,2022,agriculture
Caatinga,BAHIA,Anagé,5.35,2022,others
Caatinga,BAHIA,Rio do Antônio,12.97,2022,others
Caatinga,BAHIA,Piatã,8.44,2022,others
Caatinga,BAHIA,Santa Rita de Cássia,36.01,2022,others
Caatinga,BAHIA,Marcionílio Souza,10.78,2022,others
Caatinga,BAHIA,Aracatu,8.67,2022,agriculture
Caatinga,BAHIA,Monte Santo,9.47,2022,others
